Groesse;Wert
Lauf.ID_Projekt;1024
Sim.Restwaerme;63.823082
Sim.Reststrom;423.849274
Sim.bSimulationWP;True
Sim.bSimulationKessel;False
Sim.bSimulationSolarthermie;False
Sim.bSimulationBHKW;True
Sim.bSimulationPV;False
Sim.bSimulationSSP;False
Sim.PufferWP_vorhanden;False
Ergebnis.ID_Projekt;1024
Ergebnis.Bezeichner;Simulation Wöhler - Test2
Ergebnis.ID_Klimaregion;1020034
Ergebnis.Sim_Energiebedarf;True
Ergebnis.Sim_Waermepumpe;True
Ergebnis.Sim_Heizkessel;False
Ergebnis.Sim_Solarthermie;False
Ergebnis.Sim_BHKW;True
Ergebnis.Sim_PV;False
Ergebnis.Sim_Stromspeicher;False
Energiebedarf.Waermebedarf_Gesamt;389.73
Energiebedarf.Waermelast_Max;209.24
Energiebedarf.Strombedarf_Gesamt;365
Energiebedarf.Strombedarf_Max;41.67
Energiebedarf.Waermerestbedarf;63.82
Energiebedarf.Stromrestbedarf;423.85
Waermepumpe.Waermebedarf;389.73
Waermepumpe.Restwaermebedarf;189.64
Waermepumpe.Waermeproduktion_WP;137.28
Waermepumpe.Stromverbrauch_WP;53.48
Waermepumpe.Stromverbrauch_Heizstab;62.81
Waermepumpe.Kapazitaet_Pufferspeicher;11.6
Waermepumpe.Min_Spitzenkesselleistung;177.96
Waermepumpe.Waermebedarfsdeckung;51.34
Waermepumpe.Vollbenutzungsstunden;6089.03
Waermepumpe.Bivalenzpunkt;21.11
WaermepumpeModul[0].Modul;CS6800iAW MB + AW 10 OR-T
WaermepumpeModul[0].Leistung;11
WaermepumpeModul[0].Waermeproduktion;83.4
WaermepumpeModul[0].Stromverbrauch;29.45
WaermepumpeModul[0].Heizstab;26.57
WaermepumpeModul[0].Betriebsstunden;6957.48
WaermepumpeModul[1].Modul;CS7800iLW 12
WaermepumpeModul[1].Leistung;12
WaermepumpeModul[1].Waermeproduktion;53.87
WaermepumpeModul[1].Stromverbrauch;24.03
WaermepumpeModul[1].Heizstab;36.24
WaermepumpeModul[1].Betriebsstunden;5220.59
BHKW.Waermebedarf;189.64
BHKW.Restwaermebedarf;63.82
BHKW.Strombedarf;481.29
BHKW.Reststrombedarf;423.85
BHKW.Waermeproduktion;125.82
BHKW.Waermeueberschuss;0
BHKW.Stromproduktion;57.44
BHKW.Betriebsstunden_Gesamt;2735.19
BHKW.Betriebsstunden_Durchschnitt;2735.19
BHKW.Waermebedarfsdeckung;32.28
BHKW.Strombedarfsdeckung;15.74
BHKW.Gasverbrauch;0
BHKW.Oelverbrauch;177.92
BHKW.Koks;0
BHKW.Rapsoelverbrauch;0
BHKW.Holzverbrauch;0
BHKW.Kohle;0
BHKW.Sonstigverbrauch;0
BHKW.Pellets;0
BHKW.TierischeFette;0
BHKWModul[0].Modul;A-Tron_21_F
BHKWModul[0].Waermeproduktion;125.82
BHKWModul[0].Stromproduktion;57.44
BHKWModul[0].Brennstoff;Öl
BHKWModul[0].Verbrauch;177.92
BHKWModul[0].carrier_id;64
Vektor.waermebedarf.Summe;389729.716
Vektor.waermebedarf_gebaeude.Summe;329729724
Vektor.waermebedarf_brauchwasser.Summe;59999.9917
Vektor.waermebedarf_prozess.Summe;0
Vektor.waermebedarf_extern.Summe;0
Vektor.waermebedarf_dauerlinie.Summe;186263.039
Vektor.stundentemperatur.Summe;86502.49
Vektor.restwaerme.Summe;63823.0806
Vektor.strombedarf_viertelstunde.Summe;1460000.04
Vektor.reststrom_viertelstunde.Summe;1695397.16
Vektor.wp_waermebedarf.Summe;389729.716
Vektor.wp_produktion.Summe;137275.536
Vektor.wp_strom.Summe;53475.5015
Vektor.heizstab.Summe;62812.6393
Vektor.wp_restwaerme.Summe;189641.54
Vektor.wp_quellentemperatur.Summe;86502.49
Vektor.wp_warmwasserbedarf.Summe;59999.9917
Vektor.bhkw_waermebedarf.Summe;189641.54
Vektor.bhkw_waerme.Summe;125818.46
Vektor.bhkw_strom.Summe;57438.862
Vektor.bhkw_restwaerme.Summe;63823.0806
