Groesse;Wert
Lauf.ID_Projekt;1008
Sim.Restwaerme;17.5589027
Sim.Reststrom;383.990112
Sim.bSimulationWP;True
Sim.bSimulationKessel;False
Sim.bSimulationSolarthermie;False
Sim.bSimulationBHKW;False
Sim.bSimulationPV;False
Sim.bSimulationSSP;False
Sim.PufferWP_vorhanden;True
Puffer.Q_max;6.96
Puffer.Ladung_gesamt;22260.3319
Puffer.Entladung_gesamt;21837.9286
Puffer.Verluste_gesamt;415.644676
Puffer.SOC_Mittel;3.72670322
Puffer.SOC_Max;6.87249994
Puffer.Vollzyklen;3198.32355
Sim.Speicher_Anzahl;1
Ergebnis.ID_Projekt;1008
Ergebnis.Bezeichner;Simulation Heinestr 15
Ergebnis.ID_Klimaregion;1008001
Ergebnis.Sim_Energiebedarf;True
Ergebnis.Sim_Waermepumpe;True
Ergebnis.Sim_Heizkessel;False
Ergebnis.Sim_Solarthermie;False
Ergebnis.Sim_BHKW;False
Ergebnis.Sim_PV;False
Ergebnis.Sim_Stromspeicher;False
Energiebedarf.Waermebedarf_Gesamt;98.26
Energiebedarf.Waermelast_Max;68.54
Energiebedarf.Strombedarf_Gesamt;365
Energiebedarf.Strombedarf_Max;104.54
Energiebedarf.Waermerestbedarf;17.56
Energiebedarf.Stromrestbedarf;383.99
Waermepumpe.Waermebedarf;98.26
Waermepumpe.Restwaermebedarf;17.56
Waermepumpe.Waermeproduktion_WP;81.13
Waermepumpe.Stromverbrauch_WP;18.99
Waermepumpe.Stromverbrauch_Heizstab;0
Waermepumpe.Kapazitaet_Pufferspeicher;6.96
Waermepumpe.Min_Spitzenkesselleistung;51.31
Waermepumpe.Waermebedarfsdeckung;82.13
Waermepumpe.Vollbenutzungsstunden;2858.8
Waermepumpe.Bivalenzpunkt;8.33
WaermepumpeModul[0].Modul;CS7800iLW 16
WaermepumpeModul[0].Leistung;15
WaermepumpeModul[0].Waermeproduktion;48.56
WaermepumpeModul[0].Stromverbrauch;11.04
WaermepumpeModul[0].Heizstab;0
WaermepumpeModul[0].Betriebsstunden;2900.05
WaermepumpeModul[1].Modul;CS5800i AW 12 M + AW 5 OR-S
WaermepumpeModul[1].Leistung;3
WaermepumpeModul[1].Waermeproduktion;10.31
WaermepumpeModul[1].Stromverbrauch;3.61
WaermepumpeModul[1].Heizstab;0
WaermepumpeModul[1].Betriebsstunden;1649.19
Pufferspeicher[0].ID_Pufferspeicher;1008007
Pufferspeicher[0].Bezeichner;Vitocell 140-E 600 Liter
Pufferspeicher[0].Verwendung;Heizung
Pufferspeicher[0].Q_max;6.96
Pufferspeicher[0].Ladung_gesamt;22260.33
Pufferspeicher[0].Entladung_gesamt;21837.93
Pufferspeicher[0].Verluste_gesamt;415.64
Pufferspeicher[0].SOC_Ende;6.76
Pufferspeicher[0].SOC_Mittel;3.73
Pufferspeicher[0].SOC_Max;6.87
Pufferspeicher[0].Vollzyklen;3198.32
Vektor.waermebedarf.Summe;98262.4159
Vektor.waermebedarf_gebaeude.Summe;54881236.6
Vektor.waermebedarf_brauchwasser.Summe;0
Vektor.waermebedarf_prozess.Summe;0
Vektor.waermebedarf_extern.Summe;0
Vektor.waermebedarf_dauerlinie.Summe;143365.08
Vektor.stundentemperatur.Summe;86502.49
Vektor.restwaerme.Summe;17558.9035
Vektor.strombedarf_viertelstunde.Summe;1459998.34
Vektor.reststrom_viertelstunde.Summe;1535960.5
Vektor.wp_waermebedarf.Summe;98262.4159
Vektor.wp_produktion.Summe;81125.9154
Vektor.wp_strom.Summe;18990.5399
Vektor.heizstab.Summe;0
Vektor.wp_restwaerme.Summe;17558.9035
Vektor.wp_quellentemperatur.Summe;86502.49
Vektor.wp_warmwasserbedarf.Summe;0
Vektor.puffer_soc.Summe;32645.9202
Vektor.puffer_ladung.Summe;22260.332
Vektor.puffer_entladung.Summe;21837.9285
