Groesse;Wert
Lauf.ID_Projekt;1023
Sim.Restwaerme;125.37468
Sim.Reststrom;133.653366
Sim.bSimulationWP;True
Sim.bSimulationKessel;True
Sim.bSimulationSolarthermie;False
Sim.bSimulationBHKW;False
Sim.bSimulationPV;False
Sim.bSimulationSSP;False
Sim.PufferWP_vorhanden;True
Puffer.Q_max;13.92
Puffer.Ladung_gesamt;70871.8871
Puffer.Entladung_gesamt;70517.0334
Puffer.Verluste_gesamt;354.85365
Puffer.SOC_Mittel;6.40380048
Puffer.SOC_Max;13.1408749
Puffer.Vollzyklen;5091.3712
Sim.Speicher_Anzahl;1
Ergebnis.ID_Projekt;1023
Ergebnis.Bezeichner;Simulation Wöhler - Test1
Ergebnis.ID_Klimaregion;1020033
Ergebnis.Sim_Energiebedarf;True
Ergebnis.Sim_Waermepumpe;True
Ergebnis.Sim_Heizkessel;True
Ergebnis.Sim_Solarthermie;False
Ergebnis.Sim_BHKW;False
Ergebnis.Sim_PV;False
Ergebnis.Sim_Stromspeicher;False
Energiebedarf.Waermebedarf_Gesamt;389.73
Energiebedarf.Waermelast_Max;204.07
Energiebedarf.Strombedarf_Gesamt;0
Energiebedarf.Strombedarf_Max;0
Energiebedarf.Waermerestbedarf;125.37
Energiebedarf.Stromrestbedarf;133.65
Energiebedarf.Waermebedarf_Heizung;329.73
Energiebedarf.Waermebedarf_Brauchwasser;60
Energiebedarf.Waermebedarf_Prozess;0
Waermepumpe.Waermebedarf;389.73
Waermepumpe.Restwaermebedarf;191.87
Waermepumpe.Waermeproduktion_WP;109.99
Waermepumpe.Stromverbrauch_WP;45.43
Waermepumpe.Stromverbrauch_Heizstab;88.22
Waermepumpe.Kapazitaet_Pufferspeicher;13.92
Waermepumpe.Min_Spitzenkesselleistung;172.8
Waermepumpe.Waermebedarfsdeckung;50.77
Waermepumpe.Vollbenutzungsstunden;5006.55
Waermepumpe.Bivalenzpunkt;33.53
Waermepumpe.Deckung_Heizung;36.82
Waermepumpe.Deckung_Brauchwasser;13.95
Waermepumpe.Deckung_Prozess;0
WaermepumpeModul[0].Modul;CS6800iAW MB + AW 10 OR-T
WaermepumpeModul[0].Leistung;11
WaermepumpeModul[0].Waermeproduktion;64.03
WaermepumpeModul[0].Stromverbrauch;24.17
WaermepumpeModul[0].Heizstab;41.82
WaermepumpeModul[0].Betriebsstunden;5403.7
WaermepumpeModul[1].Modul;CS7800iLW 12
WaermepumpeModul[1].Leistung;12
WaermepumpeModul[1].Waermeproduktion;45.96
WaermepumpeModul[1].Stromverbrauch;21.26
WaermepumpeModul[1].Heizstab;46.4
WaermepumpeModul[1].Betriebsstunden;4609.4
