Groesse;Wert
BHKW.Strombedarfsdeckung;22.45
BHKW.Gasverbrauch;0
BHKW.Oelverbrauch;253.86
BHKW.Koks;0
BHKW.Rapsoelverbrauch;0
BHKW.Holzverbrauch;0
BHKW.Kohle;0
BHKW.Sonstigverbrauch;0
BHKW.Pellets;0
BHKW.TierischeFette;0
BHKW.VbhElektrisch;3902.59
BHKW.Deckung_Heizung;38.62
BHKW.Deckung_Brauchwasser;7.29
BHKW.Deckung_Prozess;0
BHKWModul[0].Modul;A-Tron_21_F
BHKWModul[0].Waermeproduktion;179.52
BHKWModul[0].Stromproduktion;81.95
BHKWModul[0].Brennstoff;Öl
BHKWModul[0].Verbrauch;253.86
BHKWModul[0].carrier_id;71
BHKWModul[0].VbhThermisch;3902.59
BHKWModul[0].VbhElektrisch;3902.59
BHKWModul[0].Hilfsenergie;0
Heizkessel.Waermebedarf;389.8
Heizkessel.Restwaermebedarf;342.35
Heizkessel.Waermeproduktion;47.44
Heizkessel.Strombedarf;404.32
Heizkessel.Reststrombedarf;451.76
Heizkessel.Waermebedarfsdeckung;12.17
Heizkessel.Stromverbrauch;47.44
Heizkessel.Maximale_Kesselleistung;10
Heizkessel.Gasspitze;0
Heizkessel.Gasverbrauch;0
Heizkessel.Oelverbrauch;0
Heizkessel.Koks;0
Heizkessel.Rapsoelverbrauch;0
Heizkessel.Holzverbrauch;0
Heizkessel.Kohle;0
Heizkessel.Sonstigverbrauch;0
Heizkessel.Pellets;0
Heizkessel.TierischeFette;0
Heizkessel.Quellwaerme;0
Heizkessel.Deckung_Heizung;11.02
Heizkessel.Deckung_Brauchwasser;1.15
Heizkessel.Deckung_Prozess;0
HeizkesselModul[0].Modul;eloBLOCK VE 10
HeizkesselModul[0].Waerme_Gas;47.44
HeizkesselModul[0].Waerme_Oel;0
HeizkesselModul[0].Brennstoff;
HeizkesselModul[0].Verbrauch;0
HeizkesselModul[0].Jahresnutzungsgrad;94
HeizkesselModul[0].carrier_id;
HeizkesselModul[0].Waermeproduktion;0
HeizkesselModul[0].Hilfsenergie;0
Pufferspeicher[0].ID_Pufferspeicher;1054164
Pufferspeicher[0].Bezeichner;Vitocell 140-E 600 Ltr (2)
Pufferspeicher[0].Verwendung;Brauchwasser
Pufferspeicher[0].Q_max;10.44
Pufferspeicher[0].Ladung_gesamt;28983.78
Pufferspeicher[0].Entladung_gesamt;28410.13
Pufferspeicher[0].Verluste_gesamt;563.82
Pufferspeicher[0].SOC_Ende;9.83
Pufferspeicher[0].SOC_Mittel;7.62
Pufferspeicher[0].SOC_Max;9.83
Pufferspeicher[0].Vollzyklen;2776.22
Pufferspeicher[0].Entladung_Heizung;0
Pufferspeicher[0].Entladung_Brauchwasser;28410.13
Pufferspeicher[0].Entladung_Prozess;0
Pufferspeicher[0].Durchsatz_Geladen;0
Pufferspeicher[0].Durchsatz_Entladen;0
Pufferspeicher[0].ID_Anlage;
Pufferspeicher[0].T_oben_Mittel;55.94
Pufferspeicher[0].T_oben_Min;45
Vektor.waermebedarf.Summe;389796.525
Vektor.waermebedarf_gebaeude.Summe;329796525
Vektor.waermebedarf_brauchwasser.Summe;60000
Vektor.waermebedarf_prozess.Summe;0
Vektor.waermebedarf_extern.Summe;0
Vektor.waermebedarf_dauerlinie.Summe;191002.989
Vektor.stundentemperatur.Summe;86493.64
Vektor.restwaerme.Summe;79002.919
Vektor.strombedarf_viertelstunde.Summe;1460000
Vektor.reststrom_viertelstunde.Summe;1479228.3
Vektor.wp_waermebedarf.Summe;389796.525
Vektor.wp_produktion.Summe;71189.6753
Vektor.wp_strom.Summe;26103.286
Vektor.heizstab.Summe;13213.9666
Vektor.wp_restwaerme.Summe;79002.919
Vektor.wp_quellentemperatur.Summe;86493.64
Vektor.wp_warmwasserbedarf.Summe;60000
Vektor.kessel_waermebedarf.Summe;389796.525
Vektor.kessel_leistung.Summe;47444.2951
Vektor.kessel_restwaerme.Summe;242752.428
Vektor.kessel_strom.Summe;47444.2951
Vektor.bhkw_waermebedarf.Summe;389796.525
Vektor.bhkw_waerme.Summe;179519.32
Vektor.bhkw_strom.Summe;81954.472
Vektor.bhkw_restwaerme.Summe;210850.856
