Groesse;Wert
Lauf.ID_Projekt;1023
Sim.Restwaerme;229.945938
Sim.Reststrom;137.678484
Sim.bSimulationWP;True
Sim.bSimulationKessel;True
Sim.bSimulationSolarthermie;False
Sim.bSimulationBHKW;False
Sim.bSimulationPV;False
Sim.bSimulationSSP;False
Sim.PufferWP_vorhanden;True
Puffer.Q_max;13.92
Puffer.Ladung_gesamt;69305.5179
Puffer.Entladung_gesamt;68958.3576
Puffer.Verluste_gesamt;347.160358
Puffer.SOC_Mittel;6.26496497
Puffer.SOC_Max;13.140875
Puffer.Vollzyklen;4978.84468
Sim.Speicher_Anzahl;1
Geb[0].ID_Gebaeude;10628
Geb[0].Modell;VDI6007
Geb[0].JahresheizwaermeMwh;450.556491
Geb[0].SpitzeKw;308.508415
Geb[0].SpitzeTagesmittelKw;186.878919
Geb[0].Spitze95Kw;160.520959
Geb[0].KuehlenergieMwh;29.1175968
Geb[0].StundenMitKuehlbedarf;783
Geb[0].MittlereRaumtemperaturHeizzeit;20.9553995
Geb[0].Ueberhitzungsstunden;628
Em.Kessel.Co2T;22.451216
Em.Kessel.So2Kg;0.0280640201
Em.Kessel.NoxKg;10.2901407
Em.Kessel.CoKg;0
Em.Kessel.StaubKg;0.0467733668
Ergebnis.ID_Projekt;1023
Ergebnis.Bezeichner;Simulation Wöhler - Test1
Ergebnis.ID_Klimaregion;1020033
Ergebnis.Sim_Energiebedarf;True
Ergebnis.Sim_Waermepumpe;True
Ergebnis.Sim_Heizkessel;True
Ergebnis.Sim_Solarthermie;False
Ergebnis.Sim_BHKW;False
Ergebnis.Sim_PV;False
Ergebnis.Sim_Stromspeicher;False
Energiebedarf.Waermebedarf_Gesamt;510.56
Energiebedarf.Waermelast_Max;311.78
Energiebedarf.Strombedarf_Gesamt;0
Energiebedarf.Strombedarf_Max;0
Energiebedarf.Waermerestbedarf;229.95
Energiebedarf.Stromrestbedarf;137.68
Energiebedarf.Waermebedarf_Heizung;450.56
Energiebedarf.Waermebedarf_Brauchwasser;60
Energiebedarf.Waermebedarf_Prozess;0
Waermepumpe.Waermebedarf;510.56
Waermepumpe.Restwaermebedarf;309.83
Waermepumpe.Waermeproduktion_WP;108.73
Waermepumpe.Stromverbrauch_WP;45.34
Waermepumpe.Stromverbrauch_Heizstab;92.34
Waermepumpe.Kapazitaet_Pufferspeicher;13.92
Waermepumpe.Min_Spitzenkesselleistung;284.97
Waermepumpe.Waermebedarfsdeckung;39.31
Waermepumpe.Vollbenutzungsstunden;4963.97
Waermepumpe.Bivalenzpunkt;33.53
Waermepumpe.Deckung_Heizung;28.66
Waermepumpe.Deckung_Brauchwasser;10.65
Waermepumpe.Deckung_Prozess;0
WaermepumpeModul[0].Modul;CS6800iAW MB + AW 10 OR-T
WaermepumpeModul[0].Leistung;11
WaermepumpeModul[0].Waermeproduktion;60.63
WaermepumpeModul[0].Stromverbrauch;23.21
WaermepumpeModul[0].Heizstab;42.45
WaermepumpeModul[0].Betriebsstunden;5134.13
WaermepumpeModul[1].Modul;CS7800iLW 12
WaermepumpeModul[1].Leistung;12
WaermepumpeModul[1].Waermeproduktion;48.1
WaermepumpeModul[1].Stromverbrauch;22.13
WaermepumpeModul[1].Heizstab;49.89
WaermepumpeModul[1].Betriebsstunden;4793.82
Heizkessel.Waermebedarf;309.83
Heizkessel.Restwaermebedarf;229.95
Heizkessel.Waermeproduktion;79.89
Heizkessel.Strombedarf;137.68
Heizkessel.Reststrombedarf;137.68
Heizkessel.Waermebedarfsdeckung;15.65
Heizkessel.Stromverbrauch;0
Heizkessel.Maximale_Kesselleistung;19.3
Heizkessel.Gasspitze;22.08
Heizkessel.Gasverbrauch;93.55
Heizkessel.Oelverbrauch;0
Heizkessel.Koks;0
Heizkessel.Rapsoelverbrauch;0
Heizkessel.Holzverbrauch;0
Heizkessel.Kohle;0
Heizkessel.Sonstigverbrauch;0
Heizkessel.Pellets;0
Heizkessel.TierischeFette;0
Heizkessel.Quellwaerme;0
Heizkessel.Deckung_Heizung;14.55
Heizkessel.Deckung_Brauchwasser;1.1
Heizkessel.Deckung_Prozess;0
HeizkesselModul[0].Modul;ecoVIT VKK 186/5
HeizkesselModul[0].Waerme_Gas;79.89
HeizkesselModul[0].Waerme_Oel;0
HeizkesselModul[0].Brennstoff;Gas
HeizkesselModul[0].Verbrauch;93.55
HeizkesselModul[0].Jahresnutzungsgrad;85.4
HeizkesselModul[0].carrier_id;
HeizkesselModul[0].Waermeproduktion;79.89
HeizkesselModul[0].Hilfsenergie;0
Pufferspeicher[0].ID_Pufferspeicher;1018023
Pufferspeicher[0].Bezeichner;Vitocell 140-E 600 Ltr
Pufferspeicher[0].Verwendung;Heizung
Pufferspeicher[0].Q_max;13.92
Pufferspeicher[0].Ladung_gesamt;69305.52
Pufferspeicher[0].Entladung_gesamt;68958.36
Pufferspeicher[0].Verluste_gesamt;347.16
Pufferspeicher[0].SOC_Ende;0
Pufferspeicher[0].SOC_Mittel;6.26
Pufferspeicher[0].SOC_Max;13.14
Pufferspeicher[0].Vollzyklen;4978.84
Pufferspeicher[0].Entladung_Heizung;68958.36
Pufferspeicher[0].Entladung_Brauchwasser;0
Pufferspeicher[0].Entladung_Prozess;0
Pufferspeicher[0].Durchsatz_Geladen;39421.77
Pufferspeicher[0].Durchsatz_Entladen;39421.77
Pufferspeicher[0].ID_Anlage;
Pufferspeicher[0].T_oben_Mittel;54
Pufferspeicher[0].T_oben_Min;45
Vektor.waermebedarf.Summe;510556.491
Vektor.waermebedarf_gebaeude.Summe;450556491
Vektor.waermebedarf_brauchwasser.Summe;60000
Vektor.waermebedarf_prozess.Summe;0
Vektor.waermebedarf_extern.Summe;0
Vektor.waermebedarf_dauerlinie.Summe;163752.745
Vektor.stundentemperatur.Summe;86493.64
Vektor.raumtemperatur_0.Summe;179023.215
Vektor.operative_temperatur_0.Summe;177770.614
Vektor.kuehlbedarf_0.Summe;29117.5968
Vektor.restwaerme.Summe;229945.938
Vektor.strombedarf_viertelstunde.Summe;0
Vektor.reststrom_viertelstunde.Summe;550713.938
Vektor.wp_waermebedarf.Summe;510556.491
Vektor.wp_produktion.Summe;108727.284
Vektor.wp_strom.Summe;45336.0363
Vektor.heizstab.Summe;92342.4481
Vektor.wp_restwaerme.Summe;309833.919
Vektor.wp_quellentemperatur.Summe;86493.64
Vektor.wp_warmwasserbedarf.Summe;60000
Vektor.puffer_soc.Summe;54881.0931
Vektor.puffer_ladung.Summe;69305.5179
Vektor.puffer_entladung.Summe;68958.3576
Vektor.kessel_waermebedarf.Summe;309833.919
Vektor.kessel_leistung.Summe;79887.9809
Vektor.kessel_restwaerme.Summe;229945.938
Vektor.kessel_strom.Summe;0
