Groesse;Wert
Pufferspeicher[2].Ladung_gesamt;26488.09
Pufferspeicher[2].Entladung_gesamt;25723.81
Pufferspeicher[2].Verluste_gesamt;757.94
Pufferspeicher[2].SOC_Ende;6.34
Pufferspeicher[2].SOC_Mittel;9.18
Pufferspeicher[2].SOC_Max;10.5
Pufferspeicher[2].Vollzyklen;2373.65
Pufferspeicher[2].Entladung_Heizung;0
Pufferspeicher[2].Entladung_Brauchwasser;25723.81
Pufferspeicher[2].Entladung_Prozess;0
Pufferspeicher[2].Durchsatz_Geladen;21.34
Pufferspeicher[2].Durchsatz_Entladen;21.34
Pufferspeicher[2].ID_Anlage;
Pufferspeicher[2].T_oben_Mittel;63.88
Pufferspeicher[2].T_oben_Min;55
Vektor.waermebedarf.Summe;89314.8457
Vektor.waermebedarf_gebaeude.Summe;59314814.5
Vektor.waermebedarf_brauchwasser.Summe;30000.0312
Vektor.waermebedarf_prozess.Summe;0
Vektor.waermebedarf_extern.Summe;0
Vektor.waermebedarf_dauerlinie.Summe;196872.131
Vektor.stundentemperatur.Summe;86502.49
Vektor.restwaerme.Summe;4254.88724
Vektor.strombedarf_viertelstunde.Summe;32000.014
Vektor.reststrom_viertelstunde.Summe;162427.724
Vektor.wp_waermebedarf.Summe;89314.8457
Vektor.wp_produktion.Summe;90585.8681
Vektor.wp_strom.Summe;32606.9275
Vektor.heizstab.Summe;0
Vektor.wp_restwaerme.Summe;4254.88724
Vektor.wp_quellentemperatur.Summe;86502.49
Vektor.wp_warmwasserbedarf.Summe;30000.0312
Vektor.puffer_soc.Summe;193565.138
Vektor.puffer_ladung.Summe;18232.6598
Vektor.puffer_entladung.Summe;17455.4767
Vektor.kessel_waermebedarf.Summe;89314.8457
Vektor.kessel_leistung.Summe;13471.0333
Vektor.kessel_restwaerme.Summe;4751.3519
Vektor.kessel_strom.Summe;0
Vektor.solar_waermebedarf.Summe;4254.88724
Vektor.solar_produktion.Summe;0
Vektor.solar_restwaerme.Summe;4254.88724
Vektor.solar_ueberschuss.Summe;0
Vektor.pv_produktion.Summe;0
Vektor.pv_produktion_theoretisch.Summe;0
Vektor.pv_ueberschuss.Summe;0
Vektor.pv_reststrom.Summe;40606.931
Vektor.pv_strombedarf.Summe;40606.931
