Groesse;Wert
Lauf.ID_Projekt;1017
Sim.Restwaerme;0
Sim.Reststrom;652.450483
Sim.bSimulationWP;False
Sim.bSimulationKessel;True
Sim.bSimulationSolarthermie;False
Sim.bSimulationBHKW;True
Sim.bSimulationPV;False
Sim.bSimulationSSP;True
Sim.PufferWP_vorhanden;False
Sim.Speicher_Anzahl;0
Em.Kessel.Co2T;10.4728765
Em.Kessel.So2Kg;3.74031302
Em.Kessel.NoxKg;5.23643823
Em.Kessel.CoKg;0
Em.Kessel.StaubKg;0.224418781
Em.Bhkw.Co2T;21.6405316
Em.Bhkw.So2Kg;0.0270506645
Em.Bhkw.NoxKg;9.918577
Em.Bhkw.CoKg;0
Em.Bhkw.StaubKg;0.0450844409
Ergebnis.ID_Projekt;1017
Ergebnis.Bezeichner;Simulation WP_PV-Speicher
Ergebnis.ID_Klimaregion;1017001
Ergebnis.Sim_Energiebedarf;True
Ergebnis.Sim_Waermepumpe;False
Ergebnis.Sim_Heizkessel;True
Ergebnis.Sim_Solarthermie;False
Ergebnis.Sim_BHKW;True
Ergebnis.Sim_PV;False
Ergebnis.Sim_Stromspeicher;True
Energiebedarf.Waermebedarf_Gesamt;62.96
Energiebedarf.Waermelast_Max;35.95
Energiebedarf.Strombedarf_Gesamt;672
Energiebedarf.Strombedarf_Max;312.61
Energiebedarf.Waermerestbedarf;0
Energiebedarf.Stromrestbedarf;652.45
Energiebedarf.Waermebedarf_Heizung;62.96
Energiebedarf.Waermebedarf_Brauchwasser;0
Energiebedarf.Waermebedarf_Prozess;0
BHKW.Waermebedarf;62.96
BHKW.Restwaermebedarf;8.91
BHKW.Strombedarf;672
BHKW.Reststrombedarf;643.55
BHKW.Waermeproduktion;54.05
BHKW.Waermeueberschuss;0
BHKW.Stromproduktion;28.45
BHKW.Betriebsstunden_Gesamt;2844.98
BHKW.Betriebsstunden_Durchschnitt;2844.98
BHKW.Waermebedarfsdeckung;85.85
BHKW.Strombedarfsdeckung;4.23
BHKW.Gasverbrauch;90.17
BHKW.Oelverbrauch;0
BHKW.Koks;0
BHKW.Rapsoelverbrauch;0
BHKW.Holzverbrauch;0
BHKW.Kohle;0
BHKW.Sonstigverbrauch;0
BHKW.Pellets;0
BHKW.TierischeFette;0
BHKW.VbhElektrisch;2844.98
BHKW.Deckung_Heizung;85.85
BHKW.Deckung_Brauchwasser;0
BHKW.Deckung_Prozess;0
BHKWModul[0].Modul;BHKW EW K 10 S [K] Heizol
BHKWModul[0].Waermeproduktion;54.05
BHKWModul[0].Stromproduktion;28.45
BHKWModul[0].Brennstoff;Gas
BHKWModul[0].Verbrauch;90.17
BHKWModul[0].carrier_id;
BHKWModul[0].VbhThermisch;2844.98
BHKWModul[0].VbhElektrisch;2844.98
BHKWModul[0].Hilfsenergie;0
Heizkessel.Waermebedarf;8.91
Heizkessel.Restwaermebedarf;0
Heizkessel.Waermeproduktion;8.91
Heizkessel.Strombedarf;643.55
Heizkessel.Reststrombedarf;652.46
Heizkessel.Waermebedarfsdeckung;14.15
Heizkessel.Stromverbrauch;8.91
Heizkessel.Maximale_Kesselleistung;28
Heizkessel.Gasspitze;0
Heizkessel.Gasverbrauch;0
Heizkessel.Oelverbrauch;0
Heizkessel.Koks;0
Heizkessel.Rapsoelverbrauch;0
Heizkessel.Holzverbrauch;0
Heizkessel.Kohle;0
Heizkessel.Sonstigverbrauch;0
Heizkessel.Pellets;0
Heizkessel.TierischeFette;0
Heizkessel.Quellwaerme;0
Heizkessel.Deckung_Heizung;14.15
Heizkessel.Deckung_Brauchwasser;0
Heizkessel.Deckung_Prozess;0
HeizkesselModul[0].Modul;eloBLOCK VE 28
HeizkesselModul[0].Waerme_Gas;8.91
HeizkesselModul[0].Waerme_Oel;0
HeizkesselModul[0].Brennstoff;
HeizkesselModul[0].Verbrauch;0
HeizkesselModul[0].Jahresnutzungsgrad;47.64
HeizkesselModul[0].carrier_id;
HeizkesselModul[0].Waermeproduktion;0
HeizkesselModul[0].Hilfsenergie;0
Vektor.waermebedarf.Summe;62964.7091
Vektor.waermebedarf_gebaeude.Summe;62964709.1
Vektor.waermebedarf_brauchwasser.Summe;0
Vektor.waermebedarf_prozess.Summe;0
Vektor.waermebedarf_extern.Summe;0
Vektor.waermebedarf_dauerlinie.Summe;175134.512
Vektor.stundentemperatur.Summe;86493.64
Vektor.restwaerme.Summe;0
Vektor.strombedarf_viertelstunde.Summe;2688000.06
Vektor.reststrom_viertelstunde.Summe;2609801.93
Vektor.kessel_waermebedarf.Summe;8910.01915
Vektor.kessel_leistung.Summe;8910.01915
Vektor.kessel_restwaerme.Summe;0
Vektor.kessel_strom.Summe;8910.01915
Vektor.bhkw_waermebedarf.Summe;62964.7091
Vektor.bhkw_waerme.Summe;54054.69
Vektor.bhkw_strom.Summe;28449.8368
Vektor.bhkw_restwaerme.Summe;8910.01915
Vektor.ssp_gespeichert_viertelstunde.Summe;44861.6814
Vektor.pv_speicherfuellstand.Summe;11215.4204
