Groesse;Wert
Lauf.ID_Projekt;1024
Sim.Restwaerme;79.7984543
Sim.Reststrom;408.768097
Sim.bSimulationWP;True
Sim.bSimulationKessel;True
Sim.bSimulationSolarthermie;False
Sim.bSimulationBHKW;True
Sim.bSimulationPV;False
Sim.bSimulationSSP;False
Sim.PufferWP_vorhanden;False
Sim.Speicher_Anzahl;0
Ergebnis.ID_Projekt;1024
Ergebnis.Bezeichner;Simulation Wöhler - Test2
Ergebnis.ID_Klimaregion;1020034
Ergebnis.Sim_Energiebedarf;True
Ergebnis.Sim_Waermepumpe;True
Ergebnis.Sim_Heizkessel;True
Ergebnis.Sim_Solarthermie;False
Ergebnis.Sim_BHKW;True
Ergebnis.Sim_PV;False
Ergebnis.Sim_Stromspeicher;False
Energiebedarf.Waermebedarf_Gesamt;389.73
Energiebedarf.Waermelast_Max;209.24
Energiebedarf.Strombedarf_Gesamt;365
Energiebedarf.Strombedarf_Max;41.67
Energiebedarf.Waermerestbedarf;79.8
Energiebedarf.Stromrestbedarf;408.77
Waermepumpe.Waermebedarf;389.73
Waermepumpe.Restwaermebedarf;272.55
Waermepumpe.Waermeproduktion_WP;83.4
Waermepumpe.Stromverbrauch_WP;29.45
Waermepumpe.Stromverbrauch_Heizstab;33.78
Waermepumpe.Kapazitaet_Pufferspeicher;0
Waermepumpe.Min_Spitzenkesselleistung;193.57
Waermepumpe.Waermebedarfsdeckung;30.07
Waermepumpe.Vollbenutzungsstunden;6957.48
Waermepumpe.Bivalenzpunkt;32.08
WaermepumpeModul[0].Modul;CS6800iAW MB + AW 10 OR-T
WaermepumpeModul[0].Leistung;11
WaermepumpeModul[0].Waermeproduktion;83.4
WaermepumpeModul[0].Stromverbrauch;29.45
WaermepumpeModul[0].Heizstab;33.78
WaermepumpeModul[0].Betriebsstunden;6957.48
BHKW.Waermebedarf;225.5
BHKW.Restwaermebedarf;79.8
BHKW.Strombedarf;475.28
BHKW.Reststrombedarf;408.77
BHKW.Waermeproduktion;145.7
BHKW.Waermeueberschuss;0
BHKW.Stromproduktion;66.51
BHKW.Betriebsstunden_Gesamt;3167.35
BHKW.Betriebsstunden_Durchschnitt;3167.35
BHKW.Waermebedarfsdeckung;37.38
BHKW.Strombedarfsdeckung;18.22
BHKW.Gasverbrauch;0
BHKW.Oelverbrauch;206.03
BHKW.Koks;0
BHKW.Rapsoelverbrauch;0
BHKW.Holzverbrauch;0
BHKW.Kohle;0
BHKW.Sonstigverbrauch;0
BHKW.Pellets;0
BHKW.TierischeFette;0
BHKWModul[0].Modul;A-Tron_21_F
BHKWModul[0].Waermeproduktion;145.7
BHKWModul[0].Stromproduktion;66.51
BHKWModul[0].Brennstoff;Öl
BHKWModul[0].Verbrauch;206.03
BHKWModul[0].carrier_id;64
Heizkessel.Waermebedarf;272.55
Heizkessel.Restwaermebedarf;225.5
Heizkessel.Waermeproduktion;47.06
Heizkessel.Strombedarf;428.23
Heizkessel.Reststrombedarf;475.28
Heizkessel.Waermebedarfsdeckung;12.07
Heizkessel.Stromverbrauch;47.06
Heizkessel.Maximale_Kesselleistung;10
Heizkessel.Gasspitze;0
Heizkessel.Gasverbrauch;0
Heizkessel.Oelverbrauch;0
Heizkessel.Koks;0
Heizkessel.Rapsoelverbrauch;0
Heizkessel.Holzverbrauch;0
Heizkessel.Kohle;0
Heizkessel.Sonstigverbrauch;0
Heizkessel.Pellets;0
Heizkessel.TierischeFette;0
Heizkessel.Quellwaerme;0
HeizkesselModul[0].Modul;eloBLOCK VE 10
HeizkesselModul[0].Waerme_Gas;47.06
HeizkesselModul[0].Waerme_Oel;0
HeizkesselModul[0].Brennstoff;
HeizkesselModul[0].Verbrauch;0
HeizkesselModul[0].Jahresnutzungsgrad;94
HeizkesselModul[0].carrier_id;60
HeizkesselModul[0].Waermeproduktion;0
Vektor.waermebedarf.Summe;389729.716
Vektor.waermebedarf_gebaeude.Summe;329729724
Vektor.waermebedarf_brauchwasser.Summe;59999.9917
Vektor.waermebedarf_prozess.Summe;0
Vektor.waermebedarf_extern.Summe;0
Vektor.waermebedarf_dauerlinie.Summe;186263.039
Vektor.stundentemperatur.Summe;86502.49
Vektor.restwaerme.Summe;79798.457
Vektor.strombedarf_viertelstunde.Summe;1460000.04
Vektor.reststrom_viertelstunde.Summe;1635072.42
Vektor.wp_waermebedarf.Summe;389729.716
Vektor.wp_produktion.Summe;83400.7124
Vektor.wp_strom.Summe;29449.9994
Vektor.heizstab.Summe;33775.3968
Vektor.wp_restwaerme.Summe;272553.606
Vektor.wp_quellentemperatur.Summe;86502.49
Vektor.wp_warmwasserbedarf.Summe;59999.9917
Vektor.kessel_waermebedarf.Summe;272553.606
Vektor.kessel_leistung.Summe;47057.0483
Vektor.kessel_restwaerme.Summe;225496.558
Vektor.kessel_strom.Summe;47057.0483
Vektor.bhkw_waermebedarf.Summe;225496.558
Vektor.bhkw_waerme.Summe;145698.101
Vektor.bhkw_strom.Summe;66514.3504
Vektor.bhkw_restwaerme.Summe;79798.457
