Groesse;Wert
Lauf.ID_Projekt;1017
Sim.Restwaerme;0
Sim.Reststrom;652.45459
Sim.bSimulationWP;False
Sim.bSimulationKessel;True
Sim.bSimulationSolarthermie;False
Sim.bSimulationBHKW;True
Sim.bSimulationPV;False
Sim.bSimulationSSP;True
Sim.PufferWP_vorhanden;False
Sim.Speicher_Anzahl;0
Ergebnis.ID_Projekt;1017
Ergebnis.Bezeichner;Simulation WP_PV-Speicher
Ergebnis.ID_Klimaregion;1017001
Ergebnis.Sim_Energiebedarf;True
Ergebnis.Sim_Waermepumpe;False
Ergebnis.Sim_Heizkessel;True
Ergebnis.Sim_Solarthermie;False
Ergebnis.Sim_BHKW;True
Ergebnis.Sim_PV;False
Ergebnis.Sim_Stromspeicher;True
Energiebedarf.Waermebedarf_Gesamt;62.91
Energiebedarf.Waermelast_Max;35.94
Energiebedarf.Strombedarf_Gesamt;672
Energiebedarf.Strombedarf_Max;312.61
Energiebedarf.Waermerestbedarf;0
Energiebedarf.Stromrestbedarf;652.45
Energiebedarf.Waermebedarf_Heizung;62.91
Energiebedarf.Waermebedarf_Brauchwasser;0
Energiebedarf.Waermebedarf_Prozess;0
BHKW.Waermebedarf;62.91
BHKW.Restwaermebedarf;8.89
BHKW.Strombedarf;672
BHKW.Reststrombedarf;643.57
BHKW.Waermeproduktion;54.02
BHKW.Waermeueberschuss;0
BHKW.Stromproduktion;28.43
BHKW.Betriebsstunden_Gesamt;2842.9
BHKW.Betriebsstunden_Durchschnitt;2842.9
BHKW.Waermebedarfsdeckung;85.86
BHKW.Strombedarfsdeckung;4.23
BHKW.Gasverbrauch;90.1
BHKW.Oelverbrauch;0
BHKW.Koks;0
BHKW.Rapsoelverbrauch;0
BHKW.Holzverbrauch;0
BHKW.Kohle;0
BHKW.Sonstigverbrauch;0
BHKW.Pellets;0
BHKW.TierischeFette;0
BHKW.VbhElektrisch;2842.9
BHKW.Deckung_Heizung;85.86
BHKW.Deckung_Brauchwasser;0
BHKW.Deckung_Prozess;0
BHKWModul[0].Modul;BHKW EW K 10 S [K] Heizol
BHKWModul[0].Waermeproduktion;54.02
BHKWModul[0].Stromproduktion;28.43
BHKWModul[0].Brennstoff;Gas
BHKWModul[0].Verbrauch;90.1
BHKWModul[0].carrier_id;
BHKWModul[0].VbhThermisch;2842.9
BHKWModul[0].VbhElektrisch;2842.9
BHKWModul[0].Hilfsenergie;0
Heizkessel.Waermebedarf;8.89
Heizkessel.Restwaermebedarf;0
Heizkessel.Waermeproduktion;8.89
Heizkessel.Strombedarf;643.57
Heizkessel.Reststrombedarf;652.46
Heizkessel.Waermebedarfsdeckung;14.14
Heizkessel.Stromverbrauch;8.89
Heizkessel.Maximale_Kesselleistung;28
Heizkessel.Gasspitze;0
Heizkessel.Gasverbrauch;0
Heizkessel.Oelverbrauch;0
Heizkessel.Koks;0
Heizkessel.Rapsoelverbrauch;0
Heizkessel.Holzverbrauch;0
Heizkessel.Kohle;0
Heizkessel.Sonstigverbrauch;0
Heizkessel.Pellets;0
Heizkessel.TierischeFette;0
Heizkessel.Quellwaerme;0
Heizkessel.Deckung_Heizung;14.14
Heizkessel.Deckung_Brauchwasser;0
Heizkessel.Deckung_Prozess;0
HeizkesselModul[0].Modul;eloBLOCK VE 28
HeizkesselModul[0].Waerme_Gas;8.89
HeizkesselModul[0].Waerme_Oel;0
HeizkesselModul[0].Brennstoff;
HeizkesselModul[0].Verbrauch;0
HeizkesselModul[0].Jahresnutzungsgrad;47.58
HeizkesselModul[0].carrier_id;
HeizkesselModul[0].Waermeproduktion;0
HeizkesselModul[0].Hilfsenergie;0
Vektor.waermebedarf.Summe;62908.1501
Vektor.waermebedarf_gebaeude.Summe;62908150.1
Vektor.waermebedarf_brauchwasser.Summe;0
Vektor.waermebedarf_prozess.Summe;0
Vektor.waermebedarf_extern.Summe;0
Vektor.waermebedarf_dauerlinie.Summe;175035.425
Vektor.stundentemperatur.Summe;86502.49
Vektor.restwaerme.Summe;0
Vektor.strombedarf_viertelstunde.Summe;2688001.41
Vektor.reststrom_viertelstunde.Summe;2609818.16
Vektor.kessel_waermebedarf.Summe;8892.95363
Vektor.kessel_leistung.Summe;8892.95363
Vektor.kessel_restwaerme.Summe;0
Vektor.kessel_strom.Summe;8892.95363
Vektor.bhkw_waermebedarf.Summe;62908.1501
Vektor.bhkw_waerme.Summe;54015.1965
Vektor.bhkw_strom.Summe;28429.0508
Vektor.bhkw_restwaerme.Summe;8892.95363
Vektor.ssp_gespeichert_viertelstunde.Summe;44861.6804
Vektor.pv_speicherfuellstand.Summe;11215.4201
