Groesse;Wert
Lauf.ID_Projekt;1046
Sim.Restwaerme;0
Sim.Reststrom;51.6110066
Sim.bSimulationWP;True
Sim.bSimulationKessel;True
Sim.bSimulationSolarthermie;True
Sim.bSimulationBHKW;False
Sim.bSimulationPV;True
Sim.bSimulationSSP;True
Sim.PufferWP_vorhanden;False
Sim.Speicher_Anzahl;0
Em.Kessel.Co2T;3.71363094
Em.Kessel.So2Kg;0.00464203868
Em.Kessel.NoxKg;1.70208085
Em.Kessel.CoKg;0
Em.Kessel.StaubKg;0.00773673113
Flotte.EinheitenAnzahl;2
Flotte.Betriebsziel;PeakShaving
Flotte.Verteilung;Kaskade
Flotte.PeakZielKw;16
Flotte.NetzladungErlaubt;True
Flotte.BatterieexportErlaubt;False
Flotte.Zulaessig;True
Flotte.PlanFallbackIntervalle;0
Flotte.NetzbezugKwh;51611.0066
Flotte.BezugsspitzeKw;16.7428034
Flotte.NetzeinspeisungKwh;850.898237
Flotte.PvAbregelungKwh;0
Flotte.VerlusteKwh;122.42196
Flotte.PvEinspeisungKwh;850.898237
Flotte.BhkwEinspeisungKwh;0
Flotte.BatterieEinspeisungKwh;0
Flotte.Ref.NetzbezugKwh;51068.5138
Flotte.Ref.BezugsspitzeKw;19.7762127
Flotte.Ref.NetzeinspeisungKwh;887.627405
Flotte.Ref.PvAbregelungKwh;0
Flotte.Einheit[0].Id;flotte-1046-a
Flotte.Einheit[0].KapazitaetKwh;24
Flotte.Einheit[0].LadeleistungKw;10
Flotte.Einheit[0].EntladeleistungKw;12
Flotte.Einheit[0].AnfangsenergieKwh;12
Flotte.Einheit[0].EndenergieKwh;22.8
Flotte.Einheit[0].LadeenergieKwh;587.405896
Flotte.Einheit[0].EntladeenergieKwh;519.923081
Flotte.Einheit[0].VollzyklenAeq;23.2712359
Flotte.Einheit[0].MinerSchaden;0
Flotte.Einheit[0].RainflowZyklen;92
Flotte.Einheit[1].Id;flotte-1046-b
Flotte.Einheit[1].KapazitaetKwh;16
Flotte.Einheit[1].LadeleistungKw;6
Flotte.Einheit[1].EntladeleistungKw;7
Flotte.Einheit[1].AnfangsenergieKwh;6.4
Flotte.Einheit[1].EndenergieKwh;14.4
Flotte.Einheit[1].LadeenergieKwh;432.395214
Flotte.Einheit[1].EntladeenergieKwh;358.65607
Flotte.Einheit[1].VollzyklenAeq;24.8829718
Flotte.Einheit[1].MinerSchaden;0
Flotte.Einheit[1].RainflowZyklen;88
Ergebnis.ID_Projekt;1046
Ergebnis.Bezeichner;Simulation Prüfprojekt Speicherflotte
Ergebnis.ID_Klimaregion;1020056
Ergebnis.Sim_Energiebedarf;True
Ergebnis.Sim_Waermepumpe;True
Ergebnis.Sim_Heizkessel;True
Ergebnis.Sim_Solarthermie;True
Ergebnis.Sim_BHKW;False
Ergebnis.Sim_PV;True
