Groesse;Wert
Lauf.ID_Projekt;1039
Sim.Restwaerme;131.748449
Sim.Reststrom;121.051314
Sim.bSimulationWP;True
Sim.bSimulationKessel;True
Sim.bSimulationSolarthermie;False
Sim.bSimulationBHKW;False
Sim.bSimulationPV;False
Sim.bSimulationSSP;False
Sim.PufferWP_vorhanden;True
Puffer.Q_max;34.8
Puffer.Ladung_gesamt;149275.904
Puffer.Entladung_gesamt;148577.577
Puffer.Verluste_gesamt;697.938483
Puffer.SOC_Mittel;19.8434332
Puffer.SOC_Max;32.9277917
Puffer.Vollzyklen;4289.53748
Sim.Speicher_Anzahl;2
Geb[0].ID_Gebaeude;10642
Geb[0].Modell;VDI6007
Geb[0].JahresheizwaermeMwh;48.0216814
Geb[0].SpitzeKw;22.6718318
Geb[0].SpitzeTagesmittelKw;16.7825644
Geb[0].Spitze95Kw;13.2654412
Geb[0].KuehlenergieMwh;0.148962181
Geb[0].StundenMitKuehlbedarf;121
Geb[0].MittlereRaumtemperaturHeizzeit;20.2683086
Geb[0].Ueberhitzungsstunden;72
Geb[1].ID_Gebaeude;10643
Geb[1].Modell;VDI6007
Geb[1].JahresheizwaermeMwh;99.1402084
Geb[1].SpitzeKw;49.200635
Geb[1].SpitzeTagesmittelKw;37.2906168
Geb[1].Spitze95Kw;27.308008
Geb[1].KuehlenergieMwh;1.18534507
Geb[1].StundenMitKuehlbedarf;361
Geb[1].MittlereRaumtemperaturHeizzeit;20.4673242
Geb[1].Ueberhitzungsstunden;264
Geb[2].ID_Gebaeude;10644
Geb[2].Modell;VDI6007
Geb[2].JahresheizwaermeMwh;450.556491
Geb[2].SpitzeKw;308.508415
Geb[2].SpitzeTagesmittelKw;186.878919
Geb[2].Spitze95Kw;160.520959
Geb[2].KuehlenergieMwh;29.1175968
Geb[2].StundenMitKuehlbedarf;783
Geb[2].MittlereRaumtemperaturHeizzeit;20.9553995
Geb[2].Ueberhitzungsstunden;628
Em.Kessel.Co2T;70.8702545
Em.Kessel.So2Kg;0.0885878182
Em.Kessel.NoxKg;32.4822
Em.Kessel.CoKg;0
Em.Kessel.StaubKg;0.147646364
Ergebnis.ID_Projekt;1039
Ergebnis.Bezeichner;Simulation Mehrgebäude
Ergebnis.ID_Klimaregion;1020049
Ergebnis.Sim_Energiebedarf;True
Ergebnis.Sim_Waermepumpe;True
Ergebnis.Sim_Heizkessel;True
Ergebnis.Sim_Solarthermie;False
Ergebnis.Sim_BHKW;False
Ergebnis.Sim_PV;False
Ergebnis.Sim_Stromspeicher;False
Energiebedarf.Waermebedarf_Gesamt;618.72
Energiebedarf.Waermelast_Max;382.1
Energiebedarf.Strombedarf_Gesamt;60
Energiebedarf.Strombedarf_Max;14.47
Energiebedarf.Waermerestbedarf;131.75
Energiebedarf.Stromrestbedarf;121.05
Energiebedarf.Waermebedarf_Heizung;597.72
Energiebedarf.Waermebedarf_Brauchwasser;21
Energiebedarf.Waermebedarf_Prozess;0
Waermepumpe.Waermebedarf;618.72
Waermepumpe.Restwaermebedarf;420.7
Waermepumpe.Waermeproduktion_WP;199.15
Waermepumpe.Stromverbrauch_WP;61.05
Waermepumpe.Stromverbrauch_Heizstab;0
Waermepumpe.Kapazitaet_Pufferspeicher;45.99
Waermepumpe.Min_Spitzenkesselleistung;284.34
Waermepumpe.Waermebedarfsdeckung;32
Waermepumpe.Vollbenutzungsstunden;5580.34
Waermepumpe.Bivalenzpunkt;12.17
Waermepumpe.Deckung_Heizung;30.64
Waermepumpe.Deckung_Brauchwasser;1.37
Waermepumpe.Deckung_Prozess;0
WaermepumpeModul[0].Modul;WPE-I 59 H 400 Premium
WaermepumpeModul[0].Leistung;35
WaermepumpeModul[0].Waermeproduktion;199.15
WaermepumpeModul[0].Stromverbrauch;61.05
WaermepumpeModul[0].Heizstab;0
WaermepumpeModul[0].Betriebsstunden;5580.34
Heizkessel.Waermebedarf;618.72
Heizkessel.Restwaermebedarf;329.77
Heizkessel.Waermeproduktion;289.39
Heizkessel.Strombedarf;60
Heizkessel.Reststrombedarf;60
Heizkessel.Waermebedarfsdeckung;46.7
Heizkessel.Stromverbrauch;0
Heizkessel.Maximale_Kesselleistung;80
Heizkessel.Gasspitze;81.63
Heizkessel.Gasverbrauch;295.29
Heizkessel.Oelverbrauch;0
Heizkessel.Koks;0
Heizkessel.Rapsoelverbrauch;0
Heizkessel.Holzverbrauch;0
Heizkessel.Kohle;0
Heizkessel.Sonstigverbrauch;0
Heizkessel.Pellets;0
Heizkessel.TierischeFette;0
Heizkessel.Quellwaerme;0
Heizkessel.Deckung_Heizung;45.6
Heizkessel.Deckung_Brauchwasser;1.1
Heizkessel.Deckung_Prozess;0
HeizkesselModul[0].Modul;ecoTEC plus VC 806/5-5
HeizkesselModul[0].Waerme_Gas;289.39
HeizkesselModul[0].Waerme_Oel;0
HeizkesselModul[0].Brennstoff;Gas
HeizkesselModul[0].Verbrauch;295.29
HeizkesselModul[0].Jahresnutzungsgrad;98
HeizkesselModul[0].carrier_id;63
HeizkesselModul[0].Waermeproduktion;289.39
HeizkesselModul[0].Hilfsenergie;0
Pufferspeicher[0].ID_Pufferspeicher;1054182
Pufferspeicher[0].Bezeichner;Puffer 3000Ltr
Pufferspeicher[0].Verwendung;Heizung
Pufferspeicher[0].Q_max;34.8
Pufferspeicher[0].Ladung_gesamt;149275.9
Pufferspeicher[0].Entladung_gesamt;148577.58
Pufferspeicher[0].Verluste_gesamt;697.94
Pufferspeicher[0].SOC_Ende;0.39
Pufferspeicher[0].SOC_Mittel;19.84
Pufferspeicher[0].SOC_Max;32.93
Pufferspeicher[0].Vollzyklen;4289.54
Pufferspeicher[0].Entladung_Heizung;148577.58
Pufferspeicher[0].Entladung_Brauchwasser;0
Pufferspeicher[0].Entladung_Prozess;0
Pufferspeicher[0].Durchsatz_Geladen;323109.47
Pufferspeicher[0].Durchsatz_Entladen;323109.47
Pufferspeicher[0].ID_Anlage;
Pufferspeicher[0].T_oben_Mittel;5.7
Pufferspeicher[0].T_oben_Min;0
Pufferspeicher[1].ID_Pufferspeicher;1054184
Pufferspeicher[1].Bezeichner;Stora B 1000-6 ER 1 B (2)
Pufferspeicher[1].Verwendung;Brauchwasser
Pufferspeicher[1].Q_max;11.19
Pufferspeicher[1].Ladung_gesamt;15684.81
Pufferspeicher[1].Entladung_gesamt;14820.49
Pufferspeicher[1].Verluste_gesamt;853.81
Pufferspeicher[1].SOC_Ende;10.5
Pufferspeicher[1].SOC_Mittel;7.74
Pufferspeicher[1].SOC_Max;10.5
Pufferspeicher[1].Vollzyklen;1401.18
Pufferspeicher[1].Entladung_Heizung;0
Pufferspeicher[1].Entladung_Brauchwasser;14820.49
Pufferspeicher[1].Entladung_Prozess;0
Pufferspeicher[1].Durchsatz_Geladen;462.39
Pufferspeicher[1].Durchsatz_Entladen;462.39
Pufferspeicher[1].ID_Anlage;
Pufferspeicher[1].T_oben_Mittel;61.92
Pufferspeicher[1].T_oben_Min;55
Vektor.waermebedarf.Summe;618718.381
Vektor.waermebedarf_gebaeude.Summe;597718381
Vektor.waermebedarf_brauchwasser.Summe;21000
Vektor.waermebedarf_prozess.Summe;0
Vektor.waermebedarf_extern.Summe;0
Vektor.waermebedarf_dauerlinie.Summe;161927.686
Vektor.stundentemperatur.Summe;86493.64
Vektor.raumtemperatur_0.Summe;172350.583
Vektor.operative_temperatur_0.Summe;165810.573
Vektor.kuehlbedarf_0.Summe;148.962181
Vektor.raumtemperatur_1.Summe;173424.108
Vektor.operative_temperatur_1.Summe;164348.274
Vektor.kuehlbedarf_1.Summe;1185.34507
Vektor.raumtemperatur_2.Summe;179023.215
Vektor.operative_temperatur_2.Summe;177770.614
Vektor.kuehlbedarf_2.Summe;29117.5968
Vektor.restwaerme.Summe;131748.449
Vektor.strombedarf_viertelstunde.Summe;240000
Vektor.reststrom_viertelstunde.Summe;484205.258
Vektor.wp_waermebedarf.Summe;618718.381
Vektor.wp_produktion.Summe;199145.698
Vektor.wp_strom.Summe;61051.3145
Vektor.heizstab.Summe;0
Vektor.wp_restwaerme.Summe;131748.449
Vektor.wp_quellentemperatur.Summe;86493.64
Vektor.wp_warmwasserbedarf.Summe;21000
Vektor.puffer_soc.Summe;173828.475
Vektor.puffer_ladung.Summe;149275.904
Vektor.puffer_entladung.Summe;148577.577
Vektor.kessel_waermebedarf.Summe;618718.381
Vektor.kessel_leistung.Summe;289386.873
Vektor.kessel_restwaerme.Summe;579455.289
Vektor.kessel_strom.Summe;0
