timestamp,load_kw,pv_kw,buy_eur_kwh,sell_eur_kwh,grid_kw,import_kw,export_kw,loss_kwh,aux_kw,curtailed_kw,import_violation_kw,peak_violation_kw,command_deviation_kw,A_power_kw,A_energy_kwh,B_power_kw,B_energy_kwh
2025-06-01T00:00:00+00:00,40.0,0.0,0.12,0.08,0.0,0,0,0.5972256438969762,0.07,0.0,0,0,0.0,15.07,46.03421052631579,25,18.351063829787233
2025-06-01T00:15:00+00:00,40.0,0.0,0.12,0.08,0.0,0,0,0.5972256438969762,0.07,0.0,0,0,0.0,15.07,42.06842105263158,25,11.702127659574465
2025-06-01T00:30:00+00:00,40.0,0.0,0.12,0.08,0.0,0,0,0.5972256438969762,0.07,0.0,0,0,0.0,15.07,38.10263157894737,25,5.053191489361699
2025-06-01T00:45:00+00:00,40.0,0.0,0.12,0.08,1.4210854715202004e-14,1.4210854715202004e-14,0,0.527796752519596,0.07,0.0,0,0,1.2878587085651816e-14,39.87,27.61052631578947,0.19999999999998713,5.0
2025-06-01T01:00:00+00:00,40.0,0.0,0.12,0.08,0.0,0,0,0.5272368421052626,0.07,0.0,0,0,0.0,40.07,17.065789473684205,0.0,5.0
2025-06-01T01:15:00+00:00,40.0,0.0,0.12,0.08,13.22000000000002,13.22000000000002,0,0.3532894736842099,0.07,0.0,0,0,2.1316282072803006e-14,26.84999999999998,10.0,0.0,5.0
2025-06-01T01:30:00+00:00,40.0,0.0,0.12,0.08,40.07,40.07,0,0.0,0.07,0.0,0,0,0.0,0.0,10.0,0.0,5.0
2025-06-01T01:45:00+00:00,40.0,0.0,0.12,0.08,40.07,40.07,0,0.0,0.07,0.0,0,0,0.0,0.0,10.0,0.0,5.0
2025-06-01T02:00:00+00:00,40.0,0.0,0.12,0.08,40.07,40.07,0,0.0,0.07,0.0,0,0,0.0,0.0,10.0,0.0,5.0
2025-06-01T02:15:00+00:00,40.0,0.0,0.12,0.08,40.07,40.07,0,0.0,0.07,0.0,0,0,0.0,0.0,10.0,0.0,5.0
2025-06-01T02:30:00+00:00,40.0,0.0,0.12,0.08,40.07,40.07,0,0.0,0.07,0.0,0,0,0.0,0.0,10.0,0.0,5.0
