Groesse;Wert
Heizkessel.Stromverbrauch;0
Heizkessel.Maximale_Kesselleistung;80
Heizkessel.Gasspitze;27.77
Heizkessel.Gasverbrauch;13.75
Heizkessel.Oelverbrauch;0
Heizkessel.Koks;0
Heizkessel.Rapsoelverbrauch;0
Heizkessel.Holzverbrauch;0
Heizkessel.Kohle;0
Heizkessel.Sonstigverbrauch;0
Heizkessel.Pellets;0
Heizkessel.TierischeFette;0
Heizkessel.Quellwaerme;0
Heizkessel.Deckung_Heizung;21.2
Heizkessel.Deckung_Brauchwasser;0
Heizkessel.Deckung_Prozess;0
HeizkesselModul[0].Modul;Vitocrossal 200 CM2 raumluftabh�ngig
HeizkesselModul[0].Waerme_Gas;13.75
HeizkesselModul[0].Waerme_Oel;0
HeizkesselModul[0].Brennstoff;
HeizkesselModul[0].Verbrauch;0
HeizkesselModul[0].Jahresnutzungsgrad;100
HeizkesselModul[0].carrier_id;63
HeizkesselModul[0].Waermeproduktion;0
Solarthermie.Waermebedarf;0.02
Solarthermie.Restwaermebedarf;0.02
Solarthermie.Waermeproduktion;0
Solarthermie.Waermebedarfsdeckung;0
Solarthermie.Ueberschuss;0
Solarthermie.Deckung_Heizung;0
Solarthermie.Deckung_Brauchwasser;0
Solarthermie.Deckung_Prozess;0
Photovoltaik.Strombedarf;29.64
Photovoltaik.Reststrombedarf;29.64
Photovoltaik.Stromproduktion;0
Photovoltaik.Strombedarfsdeckung;0
Photovoltaik.Ueberschuss;0
Photovoltaik.MaxSolareLeistung;0
Pufferspeicher[0].ID_Pufferspeicher;1054197
Pufferspeicher[0].Bezeichner;Stora B 1000-6 ER 1 B
Pufferspeicher[0].Verwendung;Brauchwasser
Pufferspeicher[0].Q_max;11.19
Pufferspeicher[0].Ladung_gesamt;6143.67
Pufferspeicher[0].Entladung_gesamt;4982.54
Pufferspeicher[0].Verluste_gesamt;1150.63
Pufferspeicher[0].SOC_Ende;10.5
Pufferspeicher[0].SOC_Mittel;10.43
Pufferspeicher[0].SOC_Max;10.5
Pufferspeicher[0].Vollzyklen;548.84
Pufferspeicher[0].Entladung_Heizung;0
Pufferspeicher[0].Entladung_Brauchwasser;4982.54
Pufferspeicher[0].Entladung_Prozess;0
Pufferspeicher[0].Durchsatz_Geladen;0
Pufferspeicher[0].Durchsatz_Entladen;0
Pufferspeicher[0].ID_Anlage;
Pufferspeicher[0].T_oben_Mittel;9.32
Pufferspeicher[0].T_oben_Min;0
Pufferspeicher[1].ID_Pufferspeicher;1054196
Pufferspeicher[1].Bezeichner;Puffer 3000Ltr
Pufferspeicher[1].Verwendung;Heizung
Pufferspeicher[1].Q_max;34.8
Pufferspeicher[1].Ladung_gesamt;60459.45
Pufferspeicher[1].Entladung_gesamt;59268.38
Pufferspeicher[1].Verluste_gesamt;1158.14
Pufferspeicher[1].SOC_Ende;32.93
Pufferspeicher[1].SOC_Mittel;32.93
Pufferspeicher[1].SOC_Max;32.93
Pufferspeicher[1].Vollzyklen;1737.34
Pufferspeicher[1].Entladung_Heizung;59268.38
Pufferspeicher[1].Entladung_Brauchwasser;0
Pufferspeicher[1].Entladung_Prozess;0
Pufferspeicher[1].Durchsatz_Geladen;0
Pufferspeicher[1].Durchsatz_Entladen;0
Pufferspeicher[1].ID_Anlage;
Pufferspeicher[1].T_oben_Mittel;9.46
Pufferspeicher[1].T_oben_Min;9.46
Pufferspeicher[2].ID_Pufferspeicher;1054198
Pufferspeicher[2].Bezeichner;Puffer 3000Ltr (2)
Pufferspeicher[2].Verwendung;Heizung
Pufferspeicher[2].Q_max;34.8
Pufferspeicher[2].Ladung_gesamt;5223
Pufferspeicher[2].Entladung_gesamt;4128.97
Pufferspeicher[2].Verluste_gesamt;1066.46
Pufferspeicher[2].SOC_Ende;27.57
Pufferspeicher[2].SOC_Mittel;30.32
Pufferspeicher[2].SOC_Max;32.82
Pufferspeicher[2].Vollzyklen;150.09
Pufferspeicher[2].Entladung_Heizung;4128.97
Pufferspeicher[2].Entladung_Brauchwasser;0
Pufferspeicher[2].Entladung_Prozess;0
Pufferspeicher[2].Durchsatz_Geladen;0
Pufferspeicher[2].Durchsatz_Entladen;0
Pufferspeicher[2].ID_Anlage;
Pufferspeicher[2].T_oben_Mittel;8.71
Pufferspeicher[2].T_oben_Min;0
Vektor.waermebedarf.Summe;64314.8197
Vektor.waermebedarf_gebaeude.Summe;59314814.5
Vektor.waermebedarf_brauchwasser.Summe;5000.00529
Vektor.waermebedarf_prozess.Summe;0
Vektor.waermebedarf_extern.Summe;0
Vektor.waermebedarf_dauerlinie.Summe;166615.072
Vektor.stundentemperatur.Summe;86502.49
Vektor.restwaerme.Summe;17.4667628
Vektor.strombedarf_viertelstunde.Summe;32000.014
Vektor.reststrom_viertelstunde.Summe;118563.168
Vektor.wp_waermebedarf.Summe;64314.8197
Vektor.wp_produktion.Summe;58121.2155
Vektor.wp_strom.Summe;21640.7885
Vektor.heizstab.Summe;0
Vektor.wp_restwaerme.Summe;17.4667628
Vektor.wp_quellentemperatur.Summe;86502.49
Vektor.wp_warmwasserbedarf.Summe;5000.00529
Vektor.puffer_soc.Summe;288447.454
Vektor.puffer_ladung.Summe;60459.4524
Vektor.puffer_entladung.Summe;59268.3802
Vektor.kessel_waermebedarf.Summe;64314.8197
Vektor.kessel_leistung.Summe;13751.3495
Vektor.kessel_restwaerme.Summe;22.0086857
Vektor.kessel_strom.Summe;0
Vektor.solar_waermebedarf.Summe;17.4667628
Vektor.solar_produktion.Summe;0
Vektor.solar_restwaerme.Summe;17.4667628
Vektor.solar_ueberschuss.Summe;0
Vektor.pv_produktion.Summe;0
Vektor.pv_produktion_theoretisch.Summe;0
Vektor.pv_ueberschuss.Summe;0
Vektor.pv_reststrom.Summe;29640.792
Vektor.pv_strombedarf.Summe;29640.792
