Groesse;Wert
Lauf.ID_Projekt;1018
Sim.Restwaerme;0.051780466
Sim.Reststrom;-73.7316513
Sim.bSimulationWP;False
Sim.bSimulationKessel;True
Sim.bSimulationSolarthermie;False
Sim.bSimulationBHKW;True
Sim.bSimulationPV;False
Sim.bSimulationSSP;False
Sim.PufferWP_vorhanden;False
Sim.Speicher_Anzahl;0
Ergebnis.ID_Projekt;1018
Ergebnis.Bezeichner;Simulation BHKW Test München
Ergebnis.ID_Klimaregion;1018047
Ergebnis.Sim_Energiebedarf;True
Ergebnis.Sim_Waermepumpe;False
Ergebnis.Sim_Heizkessel;True
Ergebnis.Sim_Solarthermie;False
Ergebnis.Sim_BHKW;True
Ergebnis.Sim_PV;False
Ergebnis.Sim_Stromspeicher;False
Energiebedarf.Waermebedarf_Gesamt;185.17
Energiebedarf.Waermelast_Max;134.67
Energiebedarf.Strombedarf_Gesamt;0
Energiebedarf.Strombedarf_Max;0
Energiebedarf.Waermerestbedarf;0.05
Energiebedarf.Stromrestbedarf;-73.73
BHKW.Waermebedarf;185.17
BHKW.Restwaermebedarf;34.32
BHKW.Strombedarf;0
BHKW.Reststrombedarf;-73.73
BHKW.Waermeproduktion;150.84
BHKW.Waermeueberschuss;0
BHKW.Stromproduktion;73.73
BHKW.Betriebsstunden_Gesamt;6044.64
BHKW.Betriebsstunden_Durchschnitt;3022.32
BHKW.Waermebedarfsdeckung;81.46
BHKW.Strombedarfsdeckung;0
BHKW.Gasverbrauch;202.07
BHKW.Oelverbrauch;38.49
BHKW.Koks;0
BHKW.Rapsoelverbrauch;0
BHKW.Holzverbrauch;0
BHKW.Kohle;0
BHKW.Sonstigverbrauch;0
BHKW.Pellets;0
BHKW.TierischeFette;0
BHKWModul[0].Modul;EC_Power_15kw.el Gas
BHKWModul[0].Waermeproduktion;124.61
BHKWModul[0].Stromproduktion;61.9
BHKWModul[0].Brennstoff;Gas
BHKWModul[0].Verbrauch;166.93
BHKWModul[0].carrier_id;64
BHKWModul[1].Modul;EC_Power_6kw.el FL
BHKWModul[1].Waermeproduktion;26.23
BHKWModul[1].Stromproduktion;11.83
BHKWModul[1].Brennstoff;Gas
BHKWModul[1].Verbrauch;35.14
BHKWModul[1].carrier_id;64
Heizkessel.Waermebedarf;34.32
Heizkessel.Restwaermebedarf;0.05
Heizkessel.Waermeproduktion;34.27
Heizkessel.Strombedarf;-73.73
Heizkessel.Reststrombedarf;-73.73
Heizkessel.Waermebedarfsdeckung;18.51
Heizkessel.Stromverbrauch;0
Heizkessel.Maximale_Kesselleistung;80
Heizkessel.Gasspitze;80
Heizkessel.Gasverbrauch;34.27
Heizkessel.Oelverbrauch;0
Heizkessel.Koks;0
Heizkessel.Rapsoelverbrauch;0
Heizkessel.Holzverbrauch;0
Heizkessel.Kohle;0
Heizkessel.Sonstigverbrauch;0
Heizkessel.Pellets;0
Heizkessel.TierischeFette;0
Heizkessel.Quellwaerme;0
HeizkesselModul[0].Modul;Vitocrossal 200 CM2 raumluftabh�ngig
HeizkesselModul[0].Waerme_Gas;34.27
HeizkesselModul[0].Waerme_Oel;0
HeizkesselModul[0].Brennstoff;
HeizkesselModul[0].Verbrauch;0
HeizkesselModul[0].Jahresnutzungsgrad;100
HeizkesselModul[0].carrier_id;63
HeizkesselModul[0].Waermeproduktion;0
Vektor.waermebedarf.Summe;185166.001
Vektor.waermebedarf_gebaeude.Summe;185166001
Vektor.waermebedarf_brauchwasser.Summe;0
Vektor.waermebedarf_prozess.Summe;0
Vektor.waermebedarf_extern.Summe;0
Vektor.waermebedarf_dauerlinie.Summe;137497.834
Vektor.stundentemperatur.Summe;83874.19
Vektor.restwaerme.Summe;51.7804642
Vektor.strombedarf_viertelstunde.Summe;0
Vektor.reststrom_viertelstunde.Summe;-294926.603
Vektor.kessel_waermebedarf.Summe;34324.2378
Vektor.kessel_leistung.Summe;34272.4574
Vektor.kessel_restwaerme.Summe;51.7804642
Vektor.kessel_strom.Summe;0
Vektor.bhkw_waermebedarf.Summe;185166.001
Vektor.bhkw_waerme.Summe;150841.763
Vektor.bhkw_strom.Summe;73731.6507
Vektor.bhkw_restwaerme.Summe;34324.2411
