Groesse;Wert
Lauf.ID_Projekt;1039
Sim.Restwaerme;55.0335999
Sim.Reststrom;119.19693
Sim.bSimulationWP;True
Sim.bSimulationKessel;True
Sim.bSimulationSolarthermie;False
Sim.bSimulationBHKW;False
Sim.bSimulationPV;False
Sim.bSimulationSSP;False
Sim.PufferWP_vorhanden;True
Puffer.Q_max;34.8
Puffer.Ladung_gesamt;132804.138
Puffer.Entladung_gesamt;132021.679
Puffer.Verluste_gesamt;782.06844
Puffer.SOC_Mittel;22.2353735
Puffer.SOC_Max;32.9277916
Puffer.Vollzyklen;3816.21086
Sim.Speicher_Anzahl;2
Ergebnis.ID_Projekt;1039
Ergebnis.Bezeichner;Simulation Mehrgebäude
Ergebnis.ID_Klimaregion;1020049
Ergebnis.Sim_Energiebedarf;True
Ergebnis.Sim_Waermepumpe;True
Ergebnis.Sim_Heizkessel;True
Ergebnis.Sim_Solarthermie;False
Ergebnis.Sim_BHKW;False
Ergebnis.Sim_PV;False
Ergebnis.Sim_Stromspeicher;False
Energiebedarf.Waermebedarf_Gesamt;466.5
Energiebedarf.Waermelast_Max;257.64
Energiebedarf.Strombedarf_Gesamt;60
Energiebedarf.Strombedarf_Max;14.47
Energiebedarf.Waermerestbedarf;55.03
Energiebedarf.Stromrestbedarf;119.2
Energiebedarf.Waermebedarf_Heizung;445.5
Energiebedarf.Waermebedarf_Brauchwasser;21
Energiebedarf.Waermebedarf_Prozess;0
Waermepumpe.Waermebedarf;466.5
Waermepumpe.Restwaermebedarf;274.96
Waermepumpe.Waermeproduktion_WP;192.81
Waermepumpe.Stromverbrauch_WP;59.2
Waermepumpe.Stromverbrauch_Heizstab;0
Waermepumpe.Kapazitaet_Pufferspeicher;45.99
Waermepumpe.Min_Spitzenkesselleistung;151.59
Waermepumpe.Waermebedarfsdeckung;41.06
Waermepumpe.Vollbenutzungsstunden;5411.58
Waermepumpe.Bivalenzpunkt;10.04
Waermepumpe.Deckung_Heizung;39.03
Waermepumpe.Deckung_Brauchwasser;2.03
Waermepumpe.Deckung_Prozess;0
WaermepumpeModul[0].Modul;WPE-I 59 H 400 Premium
WaermepumpeModul[0].Leistung;35
WaermepumpeModul[0].Waermeproduktion;192.81
WaermepumpeModul[0].Stromverbrauch;59.2
WaermepumpeModul[0].Heizstab;0
WaermepumpeModul[0].Betriebsstunden;5411.58
Heizkessel.Waermebedarf;466.5
Heizkessel.Restwaermebedarf;246.58
Heizkessel.Waermeproduktion;220.42
Heizkessel.Strombedarf;60
Heizkessel.Reststrombedarf;60
Heizkessel.Waermebedarfsdeckung;47.14
Heizkessel.Stromverbrauch;0
Heizkessel.Maximale_Kesselleistung;80
Heizkessel.Gasspitze;81.63
Heizkessel.Gasverbrauch;224.92
Heizkessel.Oelverbrauch;0
Heizkessel.Koks;0
Heizkessel.Rapsoelverbrauch;0
Heizkessel.Holzverbrauch;0
Heizkessel.Kohle;0
Heizkessel.Sonstigverbrauch;0
Heizkessel.Pellets;0
Heizkessel.TierischeFette;0
Heizkessel.Quellwaerme;0
Heizkessel.Deckung_Heizung;45.53
Heizkessel.Deckung_Brauchwasser;1.61
Heizkessel.Deckung_Prozess;0
HeizkesselModul[0].Modul;ecoTEC plus VC 806/5-5
HeizkesselModul[0].Waerme_Gas;220.42
HeizkesselModul[0].Waerme_Oel;0
HeizkesselModul[0].Brennstoff;
HeizkesselModul[0].Verbrauch;0
HeizkesselModul[0].Jahresnutzungsgrad;98
HeizkesselModul[0].carrier_id;63
HeizkesselModul[0].Waermeproduktion;0
HeizkesselModul[0].Hilfsenergie;0
Pufferspeicher[0].ID_Pufferspeicher;1054182
Pufferspeicher[0].Bezeichner;Puffer 3000Ltr
Pufferspeicher[0].Verwendung;Heizung
Pufferspeicher[0].Q_max;34.8
Pufferspeicher[0].Ladung_gesamt;132804.14
Pufferspeicher[0].Entladung_gesamt;132021.68
Pufferspeicher[0].Verluste_gesamt;782.07
Pufferspeicher[0].SOC_Ende;0.39
Pufferspeicher[0].SOC_Mittel;22.24
Pufferspeicher[0].SOC_Max;32.93
Pufferspeicher[0].Vollzyklen;3816.21
Pufferspeicher[0].Entladung_Heizung;132021.68
Pufferspeicher[0].Entladung_Brauchwasser;0
Pufferspeicher[0].Entladung_Prozess;0
Pufferspeicher[0].Durchsatz_Geladen;262456.41
Pufferspeicher[0].Durchsatz_Entladen;262456.41
Pufferspeicher[0].ID_Anlage;
Pufferspeicher[0].T_oben_Mittel;6.39
Pufferspeicher[0].T_oben_Min;0
Pufferspeicher[1].ID_Pufferspeicher;1054184
Pufferspeicher[1].Bezeichner;Stora B 1000-6 ER 1 B (2)
Pufferspeicher[1].Verwendung;Brauchwasser
Pufferspeicher[1].Q_max;11.19
Pufferspeicher[1].Ladung_gesamt;17772.28
Pufferspeicher[1].Entladung_gesamt;16792.25
Pufferspeicher[1].Verluste_gesamt;969.53
Pufferspeicher[1].SOC_Ende;10.5
Pufferspeicher[1].SOC_Mittel;8.79
Pufferspeicher[1].SOC_Max;10.5
Pufferspeicher[1].Vollzyklen;1587.66
Pufferspeicher[1].Entladung_Heizung;0
Pufferspeicher[1].Entladung_Brauchwasser;16792.25
Pufferspeicher[1].Entladung_Prozess;0
Pufferspeicher[1].Durchsatz_Geladen;195.34
Pufferspeicher[1].Durchsatz_Entladen;195.34
Pufferspeicher[1].ID_Anlage;
Pufferspeicher[1].T_oben_Mittel;62.85
Pufferspeicher[1].T_oben_Min;55
Vektor.waermebedarf.Summe;466499.252
Vektor.waermebedarf_gebaeude.Summe;445499294
Vektor.waermebedarf_brauchwasser.Summe;20999.9571
Vektor.waermebedarf_prozess.Summe;0
Vektor.waermebedarf_extern.Summe;0
Vektor.waermebedarf_dauerlinie.Summe;181069.564
Vektor.stundentemperatur.Summe;86502.49
Vektor.restwaerme.Summe;55033.5729
Vektor.strombedarf_viertelstunde.Summe;239999.771
