timestamp,load_kw,pv_kw,buy_eur_kwh,sell_eur_kwh,grid_kw,import_kw,export_kw,loss_kwh,aux_kw,curtailed_kw,import_violation_kw,peak_violation_kw,command_deviation_kw,A_power_kw,A_energy_kwh,B_power_kw,B_energy_kwh
2025-06-01T17:00:00+00:00,65.0,31.058285,0.4,0.08,0.0,0,0,0.4475225657894732,0.07,0.0,0,0,0.0,34.011715,81.04954868421052,-0.0,45.0
2025-06-01T17:15:00+00:00,65.0,23.410839,0.4,0.08,7.105427357601002e-15,7.105427357601002e-15,0,0.6181356570548708,0.07,0.0,0,0,0.0,16.659161,76.66555894736841,25,38.351063829787236
2025-06-01T17:30:00+00:00,65.0,15.663143,0.4,0.08,0.0,0,0,0.7200790254759233,0.07,0.0,0,0,0.0,24.406857,70.24270184210525,25,31.70212765957447
2025-06-01T17:45:00+00:00,65.0,7.848376,0.4,0.08,0.0,0,0,0.8229049070548706,0.07,0.0,0,0,0.0,32.221624,61.763327105263144,25,25.0531914893617
2025-06-01T18:00:00+00:00,40.0,0.0,0.4,0.08,0.0,0,0,0.5272368421052626,0.07,0.0,0,0,0.0,40.07,51.21859026315788,0.0,25.0531914893617
2025-06-01T18:15:00+00:00,40.0,0.0,0.4,0.08,0.0,0,0,0.5972256438969762,0.07,0.0,0,0,0.0,15.07,47.25280078947367,25,18.404255319148934
2025-06-01T18:30:00+00:00,40.0,0.0,0.4,0.08,0.0,0,0,0.5972256438969762,0.07,0.0,0,0,0.0,15.07,43.28701131578946,25,11.755319148936167
2025-06-01T18:45:00+00:00,40.0,0.0,0.4,0.08,0.0,0,0,0.52835666293393,0.07,0.0,0,0,0.0,39.67,32.84753763157893,0.4,11.648936170212762
2025-06-01T19:00:00+00:00,40.0,0.0,0.4,0.08,0.0,0,0,0.5272368421052626,0.07,0.0,0,0,0.0,40.07,22.302800789473665,0.0,11.648936170212762
2025-06-01T19:15:00+00:00,40.0,0.0,0.4,0.08,8.389357000000018,8.389357000000018,0,0.4868393675811865,0.07,0.0,0,0,1.7763568394002505e-14,6.680643,20.544736842105245,24.999999999999982,5.000000000000001
2025-06-01T19:30:00+00:00,40.0,0.0,0.4,0.08,7.105427357601002e-14,7.105427357601002e-14,0,0.5272368421052617,0.07,0.0,0,0,7.105427357601002e-14,40.06999999999993,10.0,0.0,5.000000000000001
2025-06-01T19:45:00+00:00,40.0,0.0,0.4,0.08,40.07,40.07,0,0.0,0.07,0.0,0,0,0.0,0.0,10.0,0.0,5.000000000000001
2025-06-01T20:00:00+00:00,40.0,0.0,0.4,0.08,40.07,40.07,0,0.0,0.07,0.0,0,0,0.0,0.0,10.0,0.0,5.000000000000001
2025-06-01T20:15:00+00:00,40.0,0.0,0.4,0.08,40.07,40.07,0,0.0,0.07,0.0,0,0,0.0,0.0,10.0,0.0,5.000000000000001
2025-06-01T20:30:00+00:00,40.0,0.0,0.4,0.08,40.07,40.07,0,0.0,0.07,0.0,0,0,0.0,0.0,10.0,0.0,5.000000000000001
2025-06-01T20:45:00+00:00,40.0,0.0,0.4,0.08,40.07,40.07,0,0.0,0.07,0.0,0,0,0.0,0.0,10.0,0.0,5.000000000000001
2025-06-01T21:00:00+00:00,40.0,0.0,0.25,0.08,40.07,40.07,0,0.0,0.07,0.0,0,0,0.0,0.0,10.0,0.0,5.000000000000001
2025-06-01T21:15:00+00:00,40.0,0.0,0.25,0.08,40.07,40.07,0,0.0,0.07,0.0,0,0,0.0,0.0,10.0,0.0,5.000000000000001
2025-06-01T21:30:00+00:00,40.0,0.0,0.25,0.08,40.07,40.07,0,0.0,0.07,0.0,0,0,0.0,0.0,10.0,0.0,5.000000000000001
2025-06-01T21:45:00+00:00,40.0,0.0,0.25,0.08,40.07,40.07,0,0.0,0.07,0.0,0,0,0.0,0.0,10.0,0.0,5.000000000000001
2025-06-01T22:00:00+00:00,40.0,0.0,0.25,0.08,40.07,40.07,0,0.0,0.07,0.0,0,0,0.0,0.0,10.0,0.0,5.000000000000001
2025-06-01T22:15:00+00:00,40.0,0.0,0.25,0.08,40.07,40.07,0,0.0,0.07,0.0,0,0,0.0,0.0,10.0,0.0,5.000000000000001
2025-06-01T22:30:00+00:00,40.0,0.0,0.25,0.08,40.07,40.07,0,0.0,0.07,0.0,0,0,0.0,0.0,10.0,0.0,5.000000000000001
2025-06-01T22:45:00+00:00,40.0,0.0,0.25,0.08,40.07,40.07,0,0.0,0.07,0.0,0,0,0.0,0.0,10.0,0.0,5.000000000000001
2025-06-01T23:00:00+00:00,40.0,0.0,0.25,0.08,40.07,40.07,0,0.0,0.07,0.0,0,0,0.0,0.0,10.0,0.0,5.000000000000001
2025-06-01T23:15:00+00:00,40.0,0.0,0.25,0.08,40.07,40.07,0,0.0,0.07,0.0,0,0,0.0,0.0,10.0,0.0,5.000000000000001
2025-06-01T23:30:00+00:00,40.0,0.0,0.25,0.08,40.07,40.07,0,0.0,0.07,0.0,0,0,0.0,0.0,10.0,0.0,5.000000000000001
2025-06-01T23:45:00+00:00,40.0,0.0,0.25,0.08,40.07,40.07,0,0.0,0.07,0.0,0,0,0.0,0.0,10.0,0.0,5.000000000000001
2025-06-02T00:00:00+00:00,40.0,0.0,0.12,0.08,90.07,90.07,0,0.6250000000000006,0.07,0.0,0,0,0.0,-50,21.875,0.0,5.000000000000001
2025-06-02T00:15:00+00:00,40.0,0.0,0.12,0.08,40.07,40.07,0,0.0,0.07,0.0,0,0,0.0,0.0,21.875,0.0,5.000000000000001
2025-06-02T00:30:00+00:00,40.0,0.0,0.12,0.08,40.07,40.07,0,0.0,0.07,0.0,0,0,0.0,0.0,21.875,0.0,5.000000000000001
2025-06-02T00:45:00+00:00,40.0,0.0,0.12,0.08,40.07,40.07,0,0.0,0.07,0.0,0,0,0.0,0.0,21.875,0.0,5.000000000000001
2025-06-02T01:00:00+00:00,40.0,0.0,0.12,0.08,40.07,40.07,0,0.0,0.07,0.0,0,0,0.0,0.0,21.875,0.0,5.000000000000001
2025-06-02T01:15:00+00:00,40.0,0.0,0.12,0.08,40.07,40.07,0,0.0,0.07,0.0,0,0,0.0,0.0,21.875,0.0,5.000000000000001
2025-06-02T01:30:00+00:00,40.0,0.0,0.12,0.08,40.07,40.07,0,0.0,0.07,0.0,0,0,0.0,0.0,21.875,0.0,5.000000000000001
2025-06-02T01:45:00+00:00,40.0,0.0,0.12,0.08,40.07,40.07,0,0.0,0.07,0.0,0,0,0.0,0.0,21.875,0.0,5.000000000000001
2025-06-02T02:00:00+00:00,40.0,0.0,0.12,0.08,40.07,40.07,0,0.0,0.07,0.0,0,0,0.0,0.0,21.875,0.0,5.000000000000001
2025-06-02T02:15:00+00:00,40.0,0.0,0.12,0.08,40.07,40.07,0,0.0,0.07,0.0,0,0,0.0,0.0,21.875,0.0,5.000000000000001
2025-06-02T02:30:00+00:00,40.0,0.0,0.12,0.08,40.07,40.07,0,0.0,0.07,0.0,0,0,0.0,0.0,21.875,0.0,5.000000000000001
2025-06-02T02:45:00+00:00,40.0,0.0,0.12,0.08,40.07,40.07,0,0.0,0.07,0.0,0,0,0.0,0.0,21.875,0.0,5.000000000000001
2025-06-02T03:00:00+00:00,40.0,0.0,0.12,0.08,40.07,40.07,0,0.0,0.07,0.0,0,0,0.0,0.0,21.875,0.0,5.000000000000001
2025-06-02T03:15:00+00:00,40.0,0.0,0.12,0.08,40.07,40.07,0,0.0,0.07,0.0,0,0,0.0,0.0,21.875,0.0,5.000000000000001
2025-06-02T03:30:00+00:00,40.0,0.0,0.12,0.08,40.07,40.07,0,0.0,0.07,0.0,0,0,0.0,0.0,21.875,0.0,5.000000000000001
2025-06-02T03:45:00+00:00,40.0,0.0,0.12,0.08,40.07,40.07,0,0.0,0.07,0.0,0,0,0.0,0.0,21.875,0.0,5.000000000000001
2025-06-02T04:00:00+00:00,40.0,0.0,0.12,0.08,40.07,40.07,0,0.0,0.07,0.0,0,0,0.0,0.0,21.875,0.0,5.000000000000001
2025-06-02T04:15:00+00:00,40.0,0.0,0.12,0.08,40.07,40.07,0,0.0,0.07,0.0,0,0,0.0,0.0,21.875,0.0,5.000000000000001
2025-06-02T04:30:00+00:00,40.0,0.0,0.12,0.08,40.07,40.07,0,0.0,0.07,0.0,0,0,0.0,0.0,21.875,0.0,5.000000000000001
2025-06-02T04:45:00+00:00,40.0,0.0,0.12,0.08,40.07,40.07,0,0.0,0.07,0.0,0,0,0.0,0.0,21.875,0.0,5.000000000000001
2025-06-02T05:00:00+00:00,40.0,0.0,0.12,0.08,90.07,90.07,0,0.6250000000000006,0.07,0.0,0,0,0.0,-50,33.75,0.0,5.000000000000001
2025-06-02T05:15:00+00:00,40.0,0.0,0.12,0.08,90.07,90.07,0,0.6250000000000006,0.07,0.0,0,0,0.0,-50,45.625,0.0,5.000000000000001
2025-06-02T05:30:00+00:00,40.0,0.0,0.12,0.08,90.07,90.07,0,0.6250000000000006,0.07,0.0,0,0,0.0,-50,57.5,0.0,5.000000000000001
2025-06-02T05:45:00+00:00,40.0,0.0,0.12,0.08,72.845586,72.845586,0,0.4096948250000003,0.07,0.0,0,0,0.0,-32.775586,65.28420167499999,0.0,5.000000000000001
2025-06-02T06:00:00+00:00,40.0,0.0,0.25,0.08,0.0,0,0,0.5272368421052626,0.07,0.0,0,0,0.0,40.07,54.739464832894726,0.0,5.000000000000001
2025-06-02T06:15:00+00:00,40.0,7.848376,0.25,0.08,0.0,0,0,0.4239687368421048,0.07,0.0,0,0,0.0,32.221624,46.26009009605262,0.0,5.000000000000001
2025-06-02T06:30:00+00:00,40.0,15.663143,0.25,0.08,3.552713678800501e-15,3.552713678800501e-15,0,0.3211428552631575,0.07,0.0,0,0,0.0,24.406857,39.83723299078947,0.0,5.000000000000001
2025-06-02T06:45:00+00:00,40.0,23.410839,0.25,0.08,0.0,0,0,0.21919948684210502,0.07,0.0,0,0,0.0,16.659161,35.45324325394736,0.0,5.000000000000001
2025-06-02T07:00:00+00:00,65.0,31.058285,0.25,0.08,0.0,0,0,0.4475225657894732,0.07,0.0,0,0,0.0,34.011715,26.50279193815789,0.0,5.000000000000001
2025-06-02T07:15:00+00:00,65.0,38.572736,0.25,0.08,0.0,0,0,0.3486482105263154,0.07,0.0,0,0,0.0,26.497264,19.529827727631574,0.0,5.000000000000001
2025-06-02T07:30:00+00:00,65.0,45.922012,0.25,0.08,0.0,0,0,0.25194721052631547,0.07,0.0,0,0,3.552713678800501e-15,19.147987999999998,14.490883517105258,0.0,5.000000000000001
2025-06-02T07:45:00+00:00,65.0,53.074643,0.25,0.08,0.0,0,0,0.15783364473684192,0.07,0.0,0,0,1.7763568394002505e-15,11.995356999999998,11.334210622368417,0.0,5.000000000000001
2025-06-02T08:00:00+00:00,65.0,60.0,0.25,0.08,0.0,0,0,0.0667105263157894,0.07,0.0,0,0,0.0,5.07,10.000000096052627,0.0,5.000000000000001
2025-06-02T08:15:00+00:00,65.0,66.668428,0.25,0.08,-5.773159728050814e-15,0,5.773159728050814e-15,0.02397642000000002,0.07,0.0,0,0,0.0,0.0,10.000000096052627,-1.598428,5.375630580000001
2025-06-02T08:30:00+00:00,65.0,73.051371,0.25,0.08,-7.981371000000003,0,7.981371000000003,0.0,0.07,0.0,0,0,0.0,0.0,10.000000096052627,0.0,5.375630580000001
2025-06-02T08:45:00+00:00,65.0,79.121498,0.25,0.08,-14.051498000000002,0,14.051498000000002,0.0,0.07,0.0,0,0,0.0,0.0,10.000000096052627,0.0,5.375630580000001
2025-06-02T09:00:00+00:00,65.0,84.852814,0.25,0.08,-19.782813999999995,0,19.782813999999995,0.0,0.07,0.0,0,0,0.0,0.0,10.000000096052627,0.0,5.375630580000001
2025-06-02T09:15:00+00:00,65.0,90.220777,0.25,0.08,-0.15077699999999794,0,0.15077699999999794,0.37500000000000033,0.07,0.0,0,0,0.0,0.0,10.000000096052627,-25,11.250630580000001
2025-06-02T09:30:00+00:00,65.0,95.202401,0.25,0.08,-30.132400999999994,0,30.132400999999994,0.0,0.07,0.0,0,0,0.0,0.0,10.000000096052627,0.0,11.250630580000001
2025-06-02T09:45:00+00:00,65.0,99.776353,0.25,0.08,0.0,0,0,0.4338294125000004,0.07,0.0,0,0,0.0,-34.706353,18.24275893355263,0.0,11.250630580000001
2025-06-02T10:00:00+00:00,65.0,103.923048,0.25,0.08,7.105427357601002e-15,7.105427357601002e-15,0,0.48566310000000046,0.07,0.0,0,0,0.0,-38.853048,27.47035783355263,0.0,11.250630580000001
2025-06-02T10:15:00+00:00,65.0,107.624729,0.25,0.08,-42.554729,0,42.554729,0.0,0.07,0.0,0,0,0.0,0.0,27.47035783355263,0.0,11.250630580000001
2025-06-02T10:30:00+00:00,65.0,110.865544,0.25,0.08,-24.92369,0,24.92369,0.26089817500000023,0.07,0.0,0,0,0.0,-20.871854,32.42742315855263,0.0,11.250630580000001
2025-06-02T10:45:00+00:00,65.0,113.631616,0.25,0.08,-48.561615999999994,0,48.561615999999994,0.0,0.07,0.0,0,0,0.0,0.0,32.42742315855263,0.0,11.250630580000001
2025-06-02T11:00:00+00:00,65.0,115.911099,0.25,0.08,-25.841098999999993,0,25.841098999999993,0.37500000000000033,0.07,0.0,0,0,0.0,0.0,32.42742315855263,-25,17.12563058
2025-06-02T11:15:00+00:00,65.0,117.694234,0.25,0.08,7.105427357601002e-15,7.105427357601002e-15,0,0.7203029250000006,0.07,0.0,0,0,0.0,-27.624234,38.98817873355263,-25,23.00063058
2025-06-02T11:30:00+00:00,65.0,118.973383,0.25,0.08,-50.0,0,50.0,0.05855074500000005,0.07,0.0,0,0,0.0,0.0,38.98817873355263,-3.903383,23.917925585
2025-06-02T11:45:00+00:00,65.0,119.743071,0.25,0.08,-50.0,0,50.0,0.07009606500000007,0.07,0.0,0,0,0.0,0.0,38.98817873355263,-4.673071,25.01609727
2025-06-02T12:00:00+00:00,65.0,120.0,0.25,0.08,-50.0,0,50.0,0.07395000000000006,0.07,0.0,0,0,0.0,0.0,38.98817873355263,-4.93,26.17464727
2025-06-02T12:15:00+00:00,65.0,119.743071,0.25,0.08,-50.0,0,50.0,0.05841338750000005,0.07,0.0,0,0,0.0,-4.673071,40.09803309605263,0.0,26.17464727
2025-06-02T12:30:00+00:00,65.0,118.973383,0.25,0.08,-3.903382999999998,0,3.903382999999998,0.6250000000000006,0.07,0.0,0,0,0.0,-50,51.97303309605263,0.0,26.17464727
2025-06-02T12:45:00+00:00,65.0,117.694234,0.25,0.08,7.105427357601002e-15,7.105427357601002e-15,0,0.6643635100000006,0.07,0.0,0,0,0.0,-50,63.84803309605263,-2.624234,26.79134226
2025-06-02T13:00:00+00:00,65.0,115.911099,0.25,0.08,-49.99999999999999,0,49.99999999999999,0.012616485000000012,0.07,0.0,0,0,0.0,0.0,63.84803309605263,-0.841099,26.989000525
2025-06-02T13:15:00+00:00,65.0,113.631616,0.25,0.08,-48.561615999999994,0,48.561615999999994,0.0,0.07,0.0,0,0,0.0,0.0,63.84803309605263,0.0,26.989000525
2025-06-02T13:30:00+00:00,65.0,110.865544,0.25,0.08,-45.795544,0,45.795544,0.0,0.07,0.0,0,0,0.0,0.0,63.84803309605263,0.0,26.989000525
