Groesse;Wert
Pufferspeicher[0].Entladung_Brauchwasser;0
Pufferspeicher[0].Entladung_Prozess;0
Pufferspeicher[0].Durchsatz_Geladen;3.09
Pufferspeicher[0].Durchsatz_Entladen;3.09
Pufferspeicher[0].ID_Anlage;
Pufferspeicher[0].T_oben_Mittel;64.44
Pufferspeicher[0].T_oben_Min;64.44
Pufferspeicher[1].ID_Pufferspeicher;1054189
Pufferspeicher[1].Bezeichner;Puffer 3000Ltr (2)
Pufferspeicher[1].Verwendung;Brauchwasser
Pufferspeicher[1].Q_max;34.8
Pufferspeicher[1].Ladung_gesamt;6191.07
Pufferspeicher[1].Entladung_gesamt;5000
Pufferspeicher[1].Verluste_gesamt;1158.14
Pufferspeicher[1].SOC_Ende;32.93
Pufferspeicher[1].SOC_Mittel;32.93
Pufferspeicher[1].SOC_Max;32.93
Pufferspeicher[1].Vollzyklen;177.9
Pufferspeicher[1].Entladung_Heizung;0
Pufferspeicher[1].Entladung_Brauchwasser;5000
Pufferspeicher[1].Entladung_Prozess;0
Pufferspeicher[1].Durchsatz_Geladen;0
Pufferspeicher[1].Durchsatz_Entladen;0
Pufferspeicher[1].ID_Anlage;
Pufferspeicher[1].T_oben_Mittel;9.46
Pufferspeicher[1].T_oben_Min;9.46
Vektor.waermebedarf.Summe;64354.116
Vektor.waermebedarf_gebaeude.Summe;59354116
Vektor.waermebedarf_brauchwasser.Summe;5000
Vektor.waermebedarf_prozess.Summe;0
Vektor.waermebedarf_extern.Summe;0
Vektor.waermebedarf_dauerlinie.Summe;166663.802
Vektor.stundentemperatur.Summe;86493.64
Vektor.restwaerme.Summe;0
Vektor.strombedarf_viertelstunde.Summe;32000
Vektor.reststrom_viertelstunde.Summe;91945.3174
Vektor.wp_waermebedarf.Summe;64354.116
Vektor.wp_produktion.Summe;51719.6565
Vektor.wp_strom.Summe;19427.0536
Vektor.heizstab.Summe;0
Vektor.wp_restwaerme.Summe;0
Vektor.wp_quellentemperatur.Summe;86493.64
Vektor.wp_warmwasserbedarf.Summe;5000
Vektor.puffer_soc.Summe;380445.778
Vektor.puffer_ladung.Summe;61710.7449
Vektor.puffer_entladung.Summe;59351.0251
Vektor.kessel_waermebedarf.Summe;64354.116
Vektor.kessel_leistung.Summe;16185.2521
Vektor.kessel_restwaerme.Summe;5.44861202
Vektor.kessel_strom.Summe;0
Vektor.pv_produktion.Summe;4440.72426
Vektor.pv_produktion_theoretisch.Summe;6713.4591
Vektor.pv_ueberschuss.Summe;2272.73484
Vektor.pv_reststrom.Summe;22986.3294
Vektor.pv_strombedarf.Summe;27427.0536
