Groesse;Wert
Heizkessel.Restwaermebedarf;3.97
Heizkessel.Waermeproduktion;62.35
Heizkessel.Strombedarf;10.48
Heizkessel.Reststrombedarf;10.48
Heizkessel.Waermebedarfsdeckung;93.83
Heizkessel.Stromverbrauch;0
Heizkessel.Maximale_Kesselleistung;80
Heizkessel.Gasspitze;29.24
Heizkessel.Gasverbrauch;62.35
Heizkessel.Oelverbrauch;0
Heizkessel.Koks;0
Heizkessel.Rapsoelverbrauch;0
Heizkessel.Holzverbrauch;0
Heizkessel.Kohle;0
Heizkessel.Sonstigverbrauch;0
Heizkessel.Pellets;0
Heizkessel.TierischeFette;0
Heizkessel.Quellwaerme;0
HeizkesselModul[0].Modul;Vitocrossal 200 CM2 raumluftabh�ngig
HeizkesselModul[0].Waerme_Gas;62.35
HeizkesselModul[0].Waerme_Oel;0
HeizkesselModul[0].Brennstoff;
HeizkesselModul[0].Verbrauch;0
HeizkesselModul[0].Jahresnutzungsgrad;100
HeizkesselModul[0].carrier_id;63
HeizkesselModul[0].Waermeproduktion;0
Solarthermie.Waermebedarf;0
Solarthermie.Restwaermebedarf;0
Solarthermie.Waermeproduktion;0
Solarthermie.Waermebedarfsdeckung;0
Solarthermie.Ueberschuss;0
Photovoltaik.Strombedarf;10.48
Photovoltaik.Reststrombedarf;10.48
Photovoltaik.Stromproduktion;0
Photovoltaik.Strombedarfsdeckung;0
Photovoltaik.Ueberschuss;0
Photovoltaik.MaxSolareLeistung;0
Pufferspeicher[0].ID_Pufferspeicher;1054195
Pufferspeicher[0].Bezeichner;allSTOR exclusiv VPS 800/3-7
Pufferspeicher[0].Verwendung;Kombi
Pufferspeicher[0].Q_max;9.02
Pufferspeicher[0].Ladung_gesamt;42308.56
Pufferspeicher[0].Entladung_gesamt;41467.88
Pufferspeicher[0].Verluste_gesamt;832.2
Pufferspeicher[0].SOC_Ende;8.48
Pufferspeicher[0].SOC_Mittel;8.48
Pufferspeicher[0].SOC_Max;8.48
Pufferspeicher[0].Vollzyklen;4688.03
Pufferspeicher[1].ID_Pufferspeicher;1054197
Pufferspeicher[1].Bezeichner;Stora B 1000-6 ER 1 B
Pufferspeicher[1].Verwendung;Kombi
Pufferspeicher[1].Q_max;11.19
Pufferspeicher[1].Ladung_gesamt;19749.37
Pufferspeicher[1].Entladung_gesamt;18580.73
Pufferspeicher[1].Verluste_gesamt;1158.14
Pufferspeicher[1].SOC_Ende;10.5
Pufferspeicher[1].SOC_Mittel;10.5
Pufferspeicher[1].SOC_Max;10.5
Pufferspeicher[1].Vollzyklen;1764.28
Pufferspeicher[2].ID_Pufferspeicher;1054196
Pufferspeicher[2].Bezeichner;Puffer 3000Ltr
Pufferspeicher[2].Verwendung;Brauchwasser
Pufferspeicher[2].Q_max;34.8
Pufferspeicher[2].Ladung_gesamt;1193.61
Pufferspeicher[2].Entladung_gesamt;2.62
Pufferspeicher[2].Verluste_gesamt;1158.06
Pufferspeicher[2].SOC_Ende;32.93
Pufferspeicher[2].SOC_Mittel;32.93
Pufferspeicher[2].SOC_Max;32.93
Pufferspeicher[2].Vollzyklen;34.3
Pufferspeicher[3].ID_Pufferspeicher;1054198
Pufferspeicher[3].Bezeichner;Puffer 3000Ltr (2)
Pufferspeicher[3].Verwendung;Brauchwasser
Pufferspeicher[3].Q_max;34.8
Pufferspeicher[3].Ladung_gesamt;1190.7
Pufferspeicher[3].Entladung_gesamt;0
Pufferspeicher[3].Verluste_gesamt;1157.77
Pufferspeicher[3].SOC_Ende;32.93
Pufferspeicher[3].SOC_Mittel;32.92
Pufferspeicher[3].SOC_Max;32.93
Pufferspeicher[3].Vollzyklen;34.22
Vektor.waermebedarf.Summe;64314.8197
Vektor.waermebedarf_gebaeude.Summe;59314814.5
Vektor.waermebedarf_brauchwasser.Summe;5000.00529
Vektor.waermebedarf_prozess.Summe;0
Vektor.waermebedarf_extern.Summe;0
Vektor.waermebedarf_dauerlinie.Summe;166615.072
Vektor.stundentemperatur.Summe;86502.49
Vektor.restwaerme.Summe;0
Vektor.strombedarf_viertelstunde.Summe;32000.014
Vektor.reststrom_viertelstunde.Summe;41907.652
Vektor.wp_waermebedarf.Summe;64314.8197
Vektor.wp_produktion.Summe;6351.27549
Vektor.wp_strom.Summe;2476.90949
Vektor.heizstab.Summe;0
Vektor.wp_restwaerme.Summe;0
Vektor.wp_quellentemperatur.Summe;86502.49
Vektor.wp_warmwasserbedarf.Summe;5000.00529
Vektor.kessel_waermebedarf.Summe;64314.8197
Vektor.kessel_leistung.Summe;62354.5558
Vektor.kessel_restwaerme.Summe;331.084031
Vektor.kessel_strom.Summe;0
Vektor.solar_waermebedarf.Summe;0
Vektor.solar_produktion.Summe;0
Vektor.solar_restwaerme.Summe;0
Vektor.solar_ueberschuss.Summe;0
Vektor.pv_produktion.Summe;0
Vektor.pv_produktion_theoretisch.Summe;0
Vektor.pv_ueberschuss.Summe;0
Vektor.pv_reststrom.Summe;10476.913
Vektor.pv_strombedarf.Summe;10476.913
