Groesse;Wert
Lauf.ID_Projekt;1024
Sim.Restwaerme;78.5676041
Sim.Reststrom;387.12207
Sim.bSimulationWP;True
Sim.bSimulationKessel;True
Sim.bSimulationSolarthermie;False
Sim.bSimulationBHKW;True
Sim.bSimulationPV;False
Sim.bSimulationSSP;False
Sim.PufferWP_vorhanden;False
Sim.Speicher_Anzahl;1
Ergebnis.ID_Projekt;1024
Ergebnis.Bezeichner;Simulation Wöhler - Test2
Ergebnis.ID_Klimaregion;1020034
Ergebnis.Sim_Energiebedarf;True
Ergebnis.Sim_Waermepumpe;True
Ergebnis.Sim_Heizkessel;True
Ergebnis.Sim_Solarthermie;False
Ergebnis.Sim_BHKW;True
Ergebnis.Sim_PV;False
Ergebnis.Sim_Stromspeicher;False
Energiebedarf.Waermebedarf_Gesamt;389.73
Energiebedarf.Waermelast_Max;209.24
Energiebedarf.Strombedarf_Gesamt;365
Energiebedarf.Strombedarf_Max;41.67
Energiebedarf.Waermerestbedarf;78.57
Energiebedarf.Stromrestbedarf;387.12
Waermepumpe.Waermebedarf;389.73
Waermepumpe.Restwaermebedarf;292.92
Waermepumpe.Waermeproduktion_WP;83.15
Waermepumpe.Stromverbrauch_WP;29.38
Waermepumpe.Stromverbrauch_Heizstab;13.65
Waermepumpe.Kapazitaet_Pufferspeicher;0
Waermepumpe.Min_Spitzenkesselleistung;137.57
Waermepumpe.Waermebedarfsdeckung;24.84
Waermepumpe.Vollbenutzungsstunden;6937.69
Waermepumpe.Bivalenzpunkt;21.32
WaermepumpeModul[0].Modul;CS6800iAW MB + AW 10 OR-T
WaermepumpeModul[0].Leistung;11
WaermepumpeModul[0].Waermeproduktion;83.15
WaermepumpeModul[0].Stromverbrauch;29.38
WaermepumpeModul[0].Heizstab;13.65
WaermepumpeModul[0].Betriebsstunden;6937.69
BHKW.Waermebedarf;389.73
BHKW.Restwaermebedarf;228.37
BHKW.Strombedarf;365
BHKW.Reststrombedarf;291.09
BHKW.Waermeproduktion;161.89
BHKW.Waermeueberschuss;0
BHKW.Stromproduktion;73.91
BHKW.Betriebsstunden_Gesamt;3519.43
BHKW.Betriebsstunden_Durchschnitt;3519.43
BHKW.Waermebedarfsdeckung;41.4
BHKW.Strombedarfsdeckung;20.25
BHKW.Gasverbrauch;0
BHKW.Oelverbrauch;228.93
BHKW.Koks;0
BHKW.Rapsoelverbrauch;0
BHKW.Holzverbrauch;0
BHKW.Kohle;0
BHKW.Sonstigverbrauch;0
BHKW.Pellets;0
BHKW.TierischeFette;0
BHKW.VbhElektrisch;3519.43
BHKWModul[0].Modul;A-Tron_21_F
BHKWModul[0].Waermeproduktion;161.89
BHKWModul[0].Stromproduktion;73.91
BHKWModul[0].Brennstoff;Öl
BHKWModul[0].Verbrauch;228.93
BHKWModul[0].carrier_id;71
BHKWModul[0].VbhThermisch;3519.43
BHKWModul[0].VbhElektrisch;3519.43
Heizkessel.Waermebedarf;389.73
Heizkessel.Restwaermebedarf;336.73
Heizkessel.Waermeproduktion;52.99
Heizkessel.Strombedarf;408.04
Heizkessel.Reststrombedarf;461.03
Heizkessel.Waermebedarfsdeckung;13.6
Heizkessel.Stromverbrauch;52.99
Heizkessel.Maximale_Kesselleistung;10
Heizkessel.Gasspitze;0
Heizkessel.Gasverbrauch;0
Heizkessel.Oelverbrauch;0
Heizkessel.Koks;0
Heizkessel.Rapsoelverbrauch;0
