Groesse;Wert
Lauf.ID_Projekt;1017
Sim.Restwaerme;0
Sim.Reststrom;665.043518
Sim.bSimulationWP;False
Sim.bSimulationKessel;True
Sim.bSimulationSolarthermie;False
Sim.bSimulationBHKW;True
Sim.bSimulationPV;False
Sim.bSimulationSSP;True
Sim.PufferWP_vorhanden;False
Ergebnis.ID_Projekt;1017
Ergebnis.Bezeichner;Simulation WP_PV-Speicher
Ergebnis.ID_Klimaregion;1017001
Ergebnis.Sim_Energiebedarf;True
Ergebnis.Sim_Waermepumpe;False
Ergebnis.Sim_Heizkessel;True
Ergebnis.Sim_Solarthermie;False
Ergebnis.Sim_BHKW;True
Ergebnis.Sim_PV;False
Ergebnis.Sim_Stromspeicher;True
Energiebedarf.Waermebedarf_Gesamt;62.91
Energiebedarf.Waermelast_Max;35.94
Energiebedarf.Strombedarf_Gesamt;672
Energiebedarf.Strombedarf_Max;318.69
Energiebedarf.Waermerestbedarf;0
Energiebedarf.Stromrestbedarf;665.04
BHKW.Waermebedarf;62.91
BHKW.Restwaermebedarf;17.13
BHKW.Strombedarf;672
BHKW.Reststrombedarf;647.91
BHKW.Waermeproduktion;45.77
BHKW.Waermeueberschuss;0
BHKW.Stromproduktion;24.09
BHKW.Betriebsstunden_Gesamt;2409.14
BHKW.Betriebsstunden_Durchschnitt;2409.14
BHKW.Waermebedarfsdeckung;72.76
BHKW.Strombedarfsdeckung;3.59
BHKW.Gasverbrauch;76.36
BHKW.Oelverbrauch;0
BHKW.Koks;0
BHKW.Rapsoelverbrauch;0
BHKW.Holzverbrauch;0
BHKW.Kohle;0
BHKW.Sonstigverbrauch;0
BHKW.Pellets;0
BHKW.TierischeFette;0
BHKWModul[0].Modul;BHKW EW K 10 S [K] Heizol
BHKWModul[0].Waermeproduktion;45.77
BHKWModul[0].Stromproduktion;24.09
BHKWModul[0].Brennstoff;Gas
BHKWModul[0].Verbrauch;76.36
BHKWModul[0].carrier_id;64
Heizkessel.Waermebedarf;17.13
Heizkessel.Restwaermebedarf;0
Heizkessel.Waermeproduktion;17.13
Heizkessel.Strombedarf;647.91
Heizkessel.Reststrombedarf;665.04
Heizkessel.Waermebedarfsdeckung;27.24
Heizkessel.Stromverbrauch;17.13
Heizkessel.Maximale_Kesselleistung;28
Heizkessel.Gasspitze;0
Heizkessel.Gasverbrauch;0
Heizkessel.Oelverbrauch;0
Heizkessel.Koks;0
Heizkessel.Rapsoelverbrauch;0
Heizkessel.Holzverbrauch;0
Heizkessel.Kohle;0
Heizkessel.Sonstigverbrauch;0
Heizkessel.Pellets;0
Heizkessel.TierischeFette;0
HeizkesselModul[0].Modul;eloBLOCK VE 28
HeizkesselModul[0].Waerme_Gas;17.13
HeizkesselModul[0].Waerme_Oel;0
HeizkesselModul[0].Brennstoff;
HeizkesselModul[0].Verbrauch;0
HeizkesselModul[0].Jahresnutzungsgrad;67.87
HeizkesselModul[0].carrier_id;54
HeizkesselModul[0].Waermeproduktion;0
Vektor.waermebedarf.Summe;62908.1501
Vektor.waermebedarf_gebaeude.Summe;62908150.1
Vektor.waermebedarf_brauchwasser.Summe;0
Vektor.waermebedarf_prozess.Summe;0
Vektor.waermebedarf_extern.Summe;0
Vektor.waermebedarf_dauerlinie.Summe;175035.425
Vektor.stundentemperatur.Summe;86502.49
Vektor.restwaerme.Summe;0
Vektor.strombedarf_viertelstunde.Summe;2688001.47
Vektor.reststrom_viertelstunde.Summe;2660173.99
Vektor.kessel_waermebedarf.Summe;17134.5174
Vektor.kessel_leistung.Summe;17134.5174
Vektor.kessel_restwaerme.Summe;0
Vektor.kessel_strom.Summe;17134.5174
Vektor.bhkw_waermebedarf.Summe;62908.1501
Vektor.bhkw_waerme.Summe;45773.6327
Vektor.bhkw_strom.Summe;24091.3856
Vektor.bhkw_restwaerme.Summe;17134.5174
Vektor.ssp_gespeichert_viertelstunde.Summe;0
