Groesse;Wert
Lauf.ID_Projekt;1024
Sim.Restwaerme;166.317706
Sim.Reststrom;361.281111
Sim.bSimulationWP;True
Sim.bSimulationKessel;True
Sim.bSimulationSolarthermie;False
Sim.bSimulationBHKW;True
Sim.bSimulationPV;False
Sim.bSimulationSSP;False
Sim.PufferWP_vorhanden;False
Sim.Speicher_Anzahl;1
Geb[0].ID_Gebaeude;10629
Geb[0].Modell;VDI6007
Geb[0].JahresheizwaermeMwh;449.903215
Geb[0].SpitzeKw;308.508415
Geb[0].SpitzeTagesmittelKw;186.878919
Geb[0].Spitze95Kw;160.520959
Geb[0].MittlereRaumtemperaturHeizzeit;21.4188339
Geb[0].Ueberhitzungsstunden;840
Em.Kessel.Co2T;28.3990917
Em.Kessel.So2Kg;10.1425328
Em.Kessel.NoxKg;14.1995459
Em.Kessel.CoKg;0
Em.Kessel.StaubKg;0.608551966
Em.Bhkw.Co2T;91.8960183
Em.Bhkw.So2Kg;59.2877538
Em.Bhkw.NoxKg;44.4658153
Em.Bhkw.CoKg;0
Em.Bhkw.StaubKg;2.37151015
Ergebnis.ID_Projekt;1024
Ergebnis.Bezeichner;Simulation Wöhler - Test2
Ergebnis.ID_Klimaregion;1020034
Ergebnis.Sim_Energiebedarf;True
Ergebnis.Sim_Waermepumpe;True
Ergebnis.Sim_Heizkessel;True
Ergebnis.Sim_Solarthermie;False
Ergebnis.Sim_BHKW;True
Ergebnis.Sim_PV;False
Ergebnis.Sim_Stromspeicher;False
Energiebedarf.Waermebedarf_Gesamt;509.9
Energiebedarf.Waermelast_Max;311.78
Energiebedarf.Strombedarf_Gesamt;365
Energiebedarf.Strombedarf_Max;41.67
Energiebedarf.Waermerestbedarf;166.32
Energiebedarf.Stromrestbedarf;361.28
Energiebedarf.Waermebedarf_Heizung;449.9
Energiebedarf.Waermebedarf_Brauchwasser;60
Energiebedarf.Waermebedarf_Prozess;0
Waermepumpe.Waermebedarf;509.9
Waermepumpe.Restwaermebedarf;423.09
Waermepumpe.Waermeproduktion_WP;67.5
Waermepumpe.Stromverbrauch_WP;24.99
Waermepumpe.Stromverbrauch_Heizstab;19.32
Waermepumpe.Kapazitaet_Pufferspeicher;10.44
Waermepumpe.Min_Spitzenkesselleistung;241.97
Waermepumpe.Waermebedarfsdeckung;17.03
Waermepumpe.Vollbenutzungsstunden;5686.91
Waermepumpe.Bivalenzpunkt;14.61
Waermepumpe.Deckung_Heizung;11.06
Waermepumpe.Deckung_Brauchwasser;5.97
Waermepumpe.Deckung_Prozess;0
WaermepumpeModul[0].Modul;CS6800iAW MB + AW 10 OR-T
WaermepumpeModul[0].Leistung;11
WaermepumpeModul[0].Waermeproduktion;67.5
WaermepumpeModul[0].Stromverbrauch;24.99
WaermepumpeModul[0].Heizstab;19.32
WaermepumpeModul[0].Betriebsstunden;5686.91
BHKW.Waermebedarf;509.9
BHKW.Restwaermebedarf;300.8
BHKW.Strombedarf;365
BHKW.Reststrombedarf;269.3
BHKW.Waermeproduktion;209.63
BHKW.Waermeueberschuss;0
BHKW.Stromproduktion;95.7
BHKW.Betriebsstunden_Gesamt;4557.19
BHKW.Betriebsstunden_Durchschnitt;4557.19
BHKW.Waermebedarfsdeckung;41.01
BHKW.Strombedarfsdeckung;20.94
BHKW.Gasverbrauch;0
BHKW.Oelverbrauch;296.44
BHKW.Koks;0
BHKW.Rapsoelverbrauch;0
BHKW.Holzverbrauch;0
BHKW.Kohle;0
BHKW.Sonstigverbrauch;0
BHKW.Pellets;0
BHKW.TierischeFette;0
BHKW.VbhElektrisch;4557.19
BHKW.Deckung_Heizung;36.17
BHKW.Deckung_Brauchwasser;4.84
BHKW.Deckung_Prozess;0
BHKWModul[0].Modul;A-Tron_21_F
BHKWModul[0].Waermeproduktion;209.63
BHKWModul[0].Stromproduktion;95.7
BHKWModul[0].Brennstoff;Öl
BHKWModul[0].Verbrauch;296.44
BHKWModul[0].carrier_id;71
BHKWModul[0].VbhThermisch;4557.19
BHKWModul[0].VbhElektrisch;4557.19
BHKWModul[0].Hilfsenergie;0
Heizkessel.Waermebedarf;509.9
Heizkessel.Restwaermebedarf;462.23
Heizkessel.Waermeproduktion;47.67
Heizkessel.Strombedarf;409.31
Heizkessel.Reststrombedarf;456.98
Heizkessel.Waermebedarfsdeckung;9.35
Heizkessel.Stromverbrauch;47.67
Heizkessel.Maximale_Kesselleistung;10
Heizkessel.Gasspitze;0
Heizkessel.Gasverbrauch;0
Heizkessel.Oelverbrauch;0
Heizkessel.Koks;0
Heizkessel.Rapsoelverbrauch;0
Heizkessel.Holzverbrauch;0
Heizkessel.Kohle;0
Heizkessel.Sonstigverbrauch;0
Heizkessel.Pellets;0
Heizkessel.TierischeFette;0
Heizkessel.Quellwaerme;0
Heizkessel.Deckung_Heizung;8.39
Heizkessel.Deckung_Brauchwasser;0.96
Heizkessel.Deckung_Prozess;0
HeizkesselModul[0].Modul;eloBLOCK VE 10
HeizkesselModul[0].Waerme_Gas;47.67
HeizkesselModul[0].Waerme_Oel;0
HeizkesselModul[0].Brennstoff;Strom
HeizkesselModul[0].Verbrauch;0
HeizkesselModul[0].Jahresnutzungsgrad;94
HeizkesselModul[0].carrier_id;
HeizkesselModul[0].Waermeproduktion;47.67
HeizkesselModul[0].Hilfsenergie;0
Pufferspeicher[0].ID_Pufferspeicher;1054164
Pufferspeicher[0].Bezeichner;Vitocell 140-E 600 Ltr (2)
Pufferspeicher[0].Verwendung;Brauchwasser
Pufferspeicher[0].Q_max;10.44
Pufferspeicher[0].Ladung_gesamt;25183.57
Pufferspeicher[0].Entladung_gesamt;24651.19
Pufferspeicher[0].Verluste_gesamt;522.54
Pufferspeicher[0].SOC_Ende;9.83
Pufferspeicher[0].SOC_Mittel;7.06
Pufferspeicher[0].SOC_Max;9.83
Pufferspeicher[0].Vollzyklen;2412.22
Pufferspeicher[0].Entladung_Heizung;0
Pufferspeicher[0].Entladung_Brauchwasser;24651.19
Pufferspeicher[0].Entladung_Prozess;0
Pufferspeicher[0].Durchsatz_Geladen;0
Pufferspeicher[0].Durchsatz_Entladen;0
Pufferspeicher[0].ID_Anlage;
Pufferspeicher[0].T_oben_Mittel;55.14
Pufferspeicher[0].T_oben_Min;45
Vektor.waermebedarf.Summe;509903.215
Vektor.waermebedarf_gebaeude.Summe;449903215
Vektor.waermebedarf_brauchwasser.Summe;60000
Vektor.waermebedarf_prozess.Summe;0
Vektor.waermebedarf_extern.Summe;0
Vektor.waermebedarf_dauerlinie.Summe;163543.217
Vektor.stundentemperatur.Summe;86493.64
Vektor.raumtemperatur_0.Summe;182866.41
Vektor.operative_temperatur_0.Summe;181378.704
Vektor.restwaerme.Summe;166317.706
Vektor.strombedarf_viertelstunde.Summe;1460000
Vektor.reststrom_viertelstunde.Summe;1445124.44
Vektor.wp_waermebedarf.Summe;509903.215
Vektor.wp_produktion.Summe;67499.0732
Vektor.wp_strom.Summe;24994.2282
Vektor.heizstab.Summe;19318.0319
Vektor.wp_restwaerme.Summe;166317.706
Vektor.wp_quellentemperatur.Summe;86493.64
Vektor.wp_warmwasserbedarf.Summe;60000
Vektor.kessel_waermebedarf.Summe;509903.215
Vektor.kessel_leistung.Summe;47669.904
Vektor.kessel_restwaerme.Summe;370083.049
Vektor.kessel_strom.Summe;47669.904
Vektor.bhkw_waermebedarf.Summe;509903.215
Vektor.bhkw_waerme.Summe;209630.879
Vektor.bhkw_strom.Summe;95701.0533
Vektor.bhkw_restwaerme.Summe;300804.715
