Groesse;Wert
Lauf.ID_Projekt;1039
Sim.Restwaerme;55.0551477
Sim.Reststrom;119.195076
Sim.bSimulationWP;True
Sim.bSimulationKessel;True
Sim.bSimulationSolarthermie;False
Sim.bSimulationBHKW;False
Sim.bSimulationPV;False
Sim.bSimulationSSP;False
Sim.PufferWP_vorhanden;True
Puffer.Q_max;34.8
Puffer.Ladung_gesamt;133111.982
Puffer.Entladung_gesamt;132328.089
Puffer.Verluste_gesamt;783.503232
Puffer.SOC_Mittel;22.2761668
Puffer.SOC_Max;32.9277917
Puffer.Vollzyklen;3825.05694
Sim.Speicher_Anzahl;2
Em.Kessel.Co2T;54.0095351
Em.Kessel.So2Kg;0.0675119188
Em.Kessel.NoxKg;24.7543702
Em.Kessel.CoKg;0
Em.Kessel.StaubKg;0.112519865
Ergebnis.ID_Projekt;1039
Ergebnis.Bezeichner;Simulation Mehrgebäude
Ergebnis.ID_Klimaregion;1020049
Ergebnis.Sim_Energiebedarf;True
Ergebnis.Sim_Waermepumpe;True
Ergebnis.Sim_Heizkessel;True
Ergebnis.Sim_Solarthermie;False
Ergebnis.Sim_BHKW;False
Ergebnis.Sim_PV;False
Ergebnis.Sim_Stromspeicher;False
Energiebedarf.Waermebedarf_Gesamt;466.62
Energiebedarf.Waermelast_Max;257.71
Energiebedarf.Strombedarf_Gesamt;60
Energiebedarf.Strombedarf_Max;14.47
Energiebedarf.Waermerestbedarf;55.06
Energiebedarf.Stromrestbedarf;119.2
Energiebedarf.Waermebedarf_Heizung;445.62
Energiebedarf.Waermebedarf_Brauchwasser;21
Energiebedarf.Waermebedarf_Prozess;0
Waermepumpe.Waermebedarf;466.62
Waermepumpe.Restwaermebedarf;275.1
Waermepumpe.Waermeproduktion_WP;192.79
Waermepumpe.Stromverbrauch_WP;59.2
Waermepumpe.Stromverbrauch_Heizstab;0
Waermepumpe.Kapazitaet_Pufferspeicher;45.99
Waermepumpe.Min_Spitzenkesselleistung;151.16
Waermepumpe.Waermebedarfsdeckung;41.04
Waermepumpe.Vollbenutzungsstunden;5411.44
Waermepumpe.Bivalenzpunkt;10.1
Waermepumpe.Deckung_Heizung;39.01
Waermepumpe.Deckung_Brauchwasser;2.03
